Ventilation des comptes débiteurs et crédits de trésorerie par branche d'activité*,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Industries chimiques et parachimiques,3677.8834210304617,3289.8890075046543,4575.7606047451445,4739.201015920133,4872.768420160956,5713.838647780463,6080.367691973592,6399.047823254291,5496.715905217605,5193.122276587986,5249.493993240417,4963.773197378038,4499.57858039245,4385.201525004149,5237.230284100511,5233.832982366773,4745.893228905586,5335.2196281839115,7429.454701112124,7324.3478114518375,8294.658958933955,10509.216186035761,9665.280921887008,9134.268203064821,8759.30014368678,8367.204603140031,9483.222982911264,7869.919792190475,7877.5402171220085,8049.1067698044235,9006.304583496054,8112.832373767614,7555.557674025215,7182.715603298939,7689.096927053638,7314.46473222451,8214.696914912762,8381.37901879629,7537.5338123976335,7257.31241696557,5099.438281573387,4908.642694430888,4736.219798897182,5617.793706501136,5096.483792420607,5002.018989296264,5454.595145462429,5769.466666386698,5582.341354817059,5141.910199980291,5774.168504500262,6759.14178249218,5773.136767364603,5674.533756014923,5815.553660639672,5314.511942859879,5893.164711796641,6332.802309118835,7637.269977255562,6463.827086193531,5908.596251561134,6433.60313343257,6921.913095879827,8130.053781319129,7439.651502366424,7838.428447342511,7077.457705827673,6970.960015854193,7257.02728822894,7762.189694451437,7295.005046397008,7956.319703062142,7723.875134030938,7603.169865695607,7129.4013198657885,7157.4941179950565,8084.30632091174,7147.262464565249
"Industries métallurgiques, mécaniques, électriques et éléctroniques",5943.4627594892745,6955.85228773762,7942.371134720626,8059.336549858342,8091.543657132013,8002.245872938855,8308.868147315357,10099.394190122033,9028.044249656263,8403.558908712388,8521.04286200626,9553.486809672062,10120.518885080926,10728.695339974862,12017.105284757572,9752.352380483042,9868.500644497222,9024.609392152466,10215.94762795581,9993.085223334727,10540.945913282643,10431.375954132422,10728.122845568894,11130.616891116724,10635.833406329346,10562.168117031875,10639.301061167534,10392.266356807932,8759.46249391728,9219.862539337793,9595.082092734565,9268.414939759814,8830.36411240803,9165.313345046763,9420.413770258338,10330.95315557029,9486.456709341368,9227.67295982021,9920.368546924505,10357.63615883508,10439.157070753201,10425.303251811923,11133.780317794595,10833.717127674414,10208.042392172856,11110.554486803427,11218.185473803738,11119.779386391998,11252.232418790607,11563.756238400169,11955.177699132168,11665.293994112499,11106.49742274298,11247.711837905426,11482.521098471765,10603.847513871087,10544.808656137351,11201.278426511457,12155.49733901077,11471.79822265633,11763.16215525047,12168.294442001168,14191.613532254914,15774.995310049095,14785.055084173657,14875.84873875868,14291.462603154352,13396.769206034987,13525.505591971132,13127.385209591659,13169.34860550385,13912.379301939625,13205.405768276096,12069.993701255768,12906.713048892168,13326.692782348551,11575.02993749292,12185.246181475195
Industries manufacturières diverses,5779.881372765401,5922.639776173279,6249.582997697354,6612.558465327679,7501.3498782018305,8730.75485517183,9033.735850360908,10002.09131205164,8645.7907655753,7862.513418972649,9340.38189451636,10416.88355004144,8347.48851751711,8851.772524555698,10690.30213865953,11080.957640184093,12528.1341478948,11358.550513114587,13518.096322105785,14183.617082736138,13713.33226706638,14105.25976499696,15278.596316523804,16448.799809406544,15965.283541159692,16229.997485658427,14145.539605335041,12920.752007645098,17099.44638005053,16646.345819988594,18352.891584032088,18181.736585724186,19208.377020649496,14736.209147933434,11055.368471697824,9639.618055404597,9685.18924096601,7948.6754914439725,8564.791677714991,8429.646234948845,7815.295340690152,6991.862419417937,7768.9565175154985,6392.073944938678,6247.281958651487,6037.51758779369,6663.992140270438,6644.619763743139,6243.242994488864,5468.1691660381,5552.972851008704,5640.710626802525,5403.630434421113,6113.017881173305,6381.324200617264,6646.614681941809,7621.92714061378,8576.46926217161,8424.983927701183,9210.59517690362,9436.711953825561,9598.0590359083,10580.014094915796,11830.251794812288,10223.395155221639,9310.357238035245,9886.414649388578,9530.097136067905,8784.788026514334,8297.226187078175,9263.336111459033,8431.031175998969,6697.18832884856,7175.115723988029,7778.822055044753,7912.509505865272,7682.7159418546,7624.58037871022
"Electricité,  gaz et eau",5455.646063629087,5637.721765795727,6237.724495161447,8899.08151100528,8464.008342760699,8568.595436575586,8589.754999571496,8760.901718509323,9382.14560271967,10256.191442322755,8419.714218405841,7847.096340443227,6762.805934020785,8454.908826771845,9878.98189444744,10097.279512350158,9403.663569139086,12282.987749790196,12969.932341114632,13729.920976955369,13728.197485864459,14692.076933043614,14436.450486159816,16249.06888989975,14473.644200144066,14860.660086840016,12367.645391245369,12817.659786751592,10051.639132712062,12024.46995226384,15782.622298076838,14678.616174338975,14859.538885312308,14175.235514863909,15752.750353964582,15921.233655051401,14119.610058134434,14683.73187357423,14097.054128717626,12683.996859399918,13881.548020744453,12638.873769664859,14185.470109788308,13382.844427237198,9402.994148683965,10402.606149656564,11307.780792541098,10930.206705649563,9229.667461392373,7558.68166147718,9505.568554912514,9211.744234137443,9610.783414776326,9343.806209512062,11751.096988972673,8026.860541712464,6440.851164477182,6533.41133402164,7922.499686470365,8740.972629933554,9704.493657748826,10694.739408137699,16075.464400438228,20022.98073120908,22197.292864352043,18167.580701525312,23767.130613483845,20430.152746117063,25686.435331257875,24794.841993616756,25438.13935176094,28656.47629964987,32266.41619831444,32732.516905146433,31428.017912525735,30802.45783449301,32597.46420628003,33964.106676952906
Bâtiment et travaux publics,9842.47852635707,10072.619643555727,10965.093769877196,10442.881245342009,12556.759177379592,11334.094885904491,12685.604610298808,12260.774176693347,11420.51034345344,7072.791183341475,12282.616704401175,14472.26126146714,13627.554279043492,13651.226261607842,15663.245611339833,12365.697747721384,11147.559337275858,12906.876387665288,12449.819070778109,12398.486923120468,12877.029318575645,12841.30142782793,14150.92891393845,12844.984017326726,13304.821914417538,15266.479530905259,14751.95771497471,16893.756158534597,13193.182977186987,14825.408668083384,14654.50257414548,13580.764967450417,14089.699572381689,13248.457182329556,13544.263866246843,14553.443444392793,15196.123117348896,15977.647263484148,16478.681465169146,16064.666926756345,20947.394115644678,16269.242334562576,18694.082652148787,17943.767042199728,16276.612383653042,15566.472092620495,16585.087870885207,16925.73060466149,16659.686883462466,15558.07582356752,17688.506031175508,17882.765869611878,16573.732938231886,16814.969891194505,18478.07561741999,20397.61052707007,21135.258393480384,21982.52633370681,23175.853123545585,23318.30637138022,22552.13363206248,22903.774914365822,23473.21333589399,22999.510026134823,23165.575380162365,22666.226055672927,22480.622978704137,21396.760069691165,20545.61589159336,18941.817486458127,19645.373313388412,18516.72436928235,16825.438379993633,15975.071998439176,18439.242132359217,17533.426105889896,17095.121264043584,17837.416977786357
Secteur tertiaire,47603.34675602299,42237.283037770496,44462.15994481421,42620.37039530996,45200.291600462784,45334.863281069316,56399.805757801645,55557.66179335178,64713.87178493915,68558.47519033047,64261.41821223935,61228.147483010405,64876.54078506219,63187.676646879234,65982.70406748011,66397.30719361319,64172.12182586403,64777.04340234632,73437.28250889928,71559.63057474083,78526.96139907456,73837.0631807994,78030.56259947567,79032.41619832852,85369.4743374987,70044.82719788238,79276.11836092501,76239.80923258458,75661.00441692641,70810.6496222273,80902.47308542211,80254.68300048201,77475.18672193759,74626.32868663865,81717.88823060328,76364.6308842869,74691.89212152208,73759.40914256769,82671.30725008406,81472.41386610799,77849.21606528696,78344.49841232572,89497.63414864674,80541.57770380848,83080.36150570458,78359.39366778386,85164.32113801844,83710.63083081439,85729.59410453169,92668.48479285903,92683.35917484145,89349.60836875826,91033.90847946124,98474.40051027221,103230.15039546817,105486.79405334665,100858.4890753172,102716.72172190469,107581.08778673633,107446.37561527097,105526.95157930814,103058.8054855918,109601.2018919535,118512.54903745196,118370.1153562034,111826.11000346571,116377.68503830384,114553.35054674573,117566.99458856838,114328.54852276266,111329.73073930641,114995.74794179358,114132.14761391886,114590.51813651371,117585.0816115932,114716.11390913362,116623.89453456974,117183.84714348667
"Commerce,réparations automobiles et d'articles domestiques",13632.984710322804,13738.290729499806,13949.915928593897,15643.122466395993,17309.12002592246,18669.030034404837,21277.917581860384,22067.613031659133,22377.315358021537,21586.74246899996,21724.65188455448,23431.573247666187,24333.39545885597,24386.971387312584,23987.58496410866,26071.35511570106,27669.85531454325,29649.341204239045,31107.649294048482,32174.03844249957,33411.73303623615,32227.69613581162,32862.63304946701,33779.63088865443,36077.09778640831,28976.243317360622,30354.935291818965,30307.109661924536,31866.301135565638,32316.676405403436,35611.665356566315,35920.225311076596,36356.85609485962,35440.148305566174,34812.53256911711,33956.07889975811,32210.320349175603,33383.19859891725,35142.199048783936,34307.93934759519,33871.017057564255,33107.88271309178,36402.4361208872,35458.13525738355,35011.776862589155,35522.44641239195,37251.09726417102,36137.77828044325,36909.70484085771,37798.03964354861,39896.048334741135,39787.16372712576,38654.87748852194,44549.1429902132,45784.62992482126,42620.14475138046,41834.45143636664,41171.81584040771,43427.403278967715,42314.531300900286,43939.228556901566,44893.595379787934,49363.07607626953,53430.20731178043,54444.3458364513,50643.03958857414,51563.66197805704,50679.14629173583,51114.63899759495,48653.50988852539,49731.7351677062,48371.97017765932,50303.51477805462,49298.89699903645,51166.329962560936,48857.33862491426,50487.92953602368,53386.162841996425
Hôtels et restaurants,1073.3720160920664,1271.447490813665,1842.0543169294717,1840.155430269163,2555.08501804928,2834.079025981178,3318.3715978401883,3519.293716109607,4096.075203432661,4780.004570235523,5221.532433485442,6569.456792054157,5327.00391709875,4920.143788118338,3048.2545217140296,2534.9462564575715,2594.600377819391,2808.510870631193,2430.8545613512765,3322.326864107337,3212.191333110948,3220.8945798190693,3484.702534090004,3433.762082517738,3914.5839968768473,3509.816371658089,3335.7859732051456,3470.0417471140495,3473.750635277732,3351.0321162181185,3568.269043697213,3648.2298706489705,3672.6591664373846,3253.4079475283597,3026.119280782894,3200.833952709422,3372.331450160791,3055.5578511423882,3092.2983550998392,2895.4573429961592,1534.7260126428791,1727.6229153921086,1556.0594218265023,1437.8342979231334,1306.3277563250701,1527.790989649237,1642.4751882644614,1798.5472396446382,1241.5931573310966,1285.6609367810363,1228.5754743031775,1283.3465394628724,1173.0131103996948,1440.2037221176713,1929.2521481801348,2410.783532538128,2507.486008274282,2948.990611656521,3190.4350710682593,3332.598087695497,3397.943423788817,3481.3238084344184,3309.15570893271,3231.96042268124,3317.177494267735,3354.365984918613,3407.1201080729056,3188.3139385055165,3010.8344365580874,3026.9889004878432,3181.47473071077,2910.0168156327477,2514.3416349774257,2560.7045090897414,2567.8565417086625,2454.6743045747025,3025.025529095649,3074.205050408852
Transports et communications,5199.0799080344395,4985.095873847424,7674.331491320237,6307.472421300136,6709.020024193317,6410.794254148425,11601.104430538806,9054.813532035087,6999.190399157038,7357.186329755803,7142.604709262456,6191.494864789495,5779.085613670292,4735.067249603581,7842.161660050657,7314.438066537591,5857.004800848199,5721.168522523797,11160.12359892243,9498.26968234751,9276.815331434746,8013.4560582145605,12485.42874492231,12612.325717972344,10674.787928622014,8471.900764147202,12485.069351199038,11933.684886173965,12504.02483312311,10983.488089415769,13664.375280694914,13121.84406265015,11864.85270755072,11461.345653662776,18241.052241376572,17866.8372213018,15261.84033271782,14057.261962362125,19923.76765539798,17785.869121069183,16793.560651473843,16676.074164916223,21397.007666053574,15649.793940074633,14932.59912405488,13188.712322419986,17729.290087569178,15142.070938378376,14019.64900993209,13303.533307512344,17982.709055443403,17684.406378384694,15819.09253049644,16318.67943915244,18010.46244308571,20721.183101770665,17999.211893947657,20062.446552660844,18774.054027511433,19263.55248252872,17645.732429948534,14706.197026418708,16338.189852090116,20992.06211413798,20006.68568563506,20123.781629168316,22318.20208132528,21624.196166772126,21314.04589845661,19896.696801934955,16473.74978154161,25018.21096303637,23329.86252889459,21421.20250950247,18698.64032089437,17623.99408143638,13244.746224346018,14579.501620659601
Activités financières,5302.849753614859,7661.705928418066,5694.727412651203,7932.436284416492,8396.319942574162,7978.714268700213,6599.313587145346,7554.358889360824,7824.534863902376,6174.523725917217,5730.067044222093,5181.5412527459675,5371.781992049564,4830.621820252266,4859.445733587926,3622.4007515173685,4921.645139912681,3703.9936173665315,3927.21745768603,4826.63447798017,5489.608611322961,3722.078211425547,3191.868886092486,3367.3517588310856,4403.31259629325,4487.754803921615,4510.856102393709,5261.080772707811,5845.520323536965,5556.520935080537,7383.807712888698,6708.336504979859,5063.466439211119,4848.9151907760815,6737.438513802989,5015.577992361132,5336.203131609239,5181.14812380982,5154.038127032623,7645.060551255314,5345.546401440578,5854.094269399514,10551.031783748786,6144.644682106586,7553.741019831037,7273.512048911571,6553.847547633145,7228.738845109407,10743.029024408366,12950.105576090295,4605.319003925867,7023.560868272017,10327.332916835077,10433.068786987506,8064.950167717784,8527.710780058918,6917.022639719198,7392.9121442863825,7718.348085661155,8116.141225792383,7383.874672129764,7308.081090667144,5862.060379149117,7492.84377080896,5587.13646513246,7818.09075966747,5764.757169188573,7831.755272541302,7758.388357856741,9460.557999389019,7898.307483502247,9256.73213532513,7680.492833884821,11628.595118118565,15793.505522795283,14846.793885928226,18515.023200842934,13317.877513525837
Particuliers et MRE,5992.80568199887,6961.5163166986185,6953.105744515999,7140.985724682613,7740.633241786712,7929.298678241555,8923.041412331138,8822.517954948951,7614.324079915445,7591.483200199995,8351.66491362182,7905.1584940700095,8471.507487712162,7753.00647471418,7651.854415206262,7018.768747766884,8363.473717783183,8832.770028502031,8403.024777024395,8625.919678584341,7711.179211531023,7098.80834468739,7895.287108185246,7122.23272408252,8127.629165365769,8010.574655085675,7633.042181995273,7325.195661485901,6585.390053470013,6030.0885459290275,6175.252602631417,5863.822182747247,6224.933904286272,6240.108532324219,6063.821846537267,6142.927031432034,6169.384877466747,6491.258866587822,6580.766089218488,6292.709497970898,6382.046469300297,6124.719320612049,6451.719311377995,6271.755567120259,7193.065934145707,7547.171960801353,7160.070237469795,7614.470397476117,8360.087664733872,8218.538008261903,8700.595642465032,8791.260722127865,8997.868634224298,9022.177111194178,7755.742945576792,7453.549471023148,8133.6121492417315,8297.869392435345,8686.501603455254,8678.599492293017,8865.638058584576,8712.651524184424,9164.450807050245,9027.806740362748,9117.106305486239,9005.501106492147,9079.604626268012,9277.59958584939,9752.588294696323,10019.299899397081,9788.232032221978,8919.018046085876,9465.619030284344,9444.096217477625,9526.299507143585,9592.000512324774,10404.304481904897,10998.231753984295
Autres sections,16402.254685959953,7619.226698492915,8348.025050803397,3756.198068245561,2490.113347936851,1512.9470195931067,4680.057148085775,4539.064669238178,15802.431880510085,21068.53489522197,16090.897227093055,11948.922831684582,15593.76631567545,16561.865926878287,18593.40277281257,19835.398255632714,14765.542474957325,14061.259159083722,16408.412819866666,13112.441429221895,19425.43387543872,19554.129850841215,18110.64227671861,18717.113026270395,22172.06286393252,16588.53728570918,20956.429460312876,17942.696503178322,15386.017435952963,12572.843530180407,14499.10308894356,14992.225068379192,14292.418409592468,13382.403056781048,12836.923778986446,10182.375786724402,12341.811980391873,11590.983739748284,12778.237974551206,12545.37800522125,13922.31947286512,14854.105028914033,13139.379844752699,15579.41395920033,17082.850808758732,13299.759933609776,14827.540812910844,15789.025129762602,14455.53040726855,19112.60732066485,20270.111663962827,14779.870133385066,16061.723798983783,16711.128460607215,21685.11276608648,23753.422416575333,23466.70494776769,22842.68718045788,25784.345720072513,25740.953026061066,24294.534437954873,23956.956656099163,25564.269068461792,24337.668677680605,25897.663569230608,20881.330934645044,24244.33907539203,21952.33929134158,24616.498603405664,23271.49503302838,24256.231543623613,20519.799804054142,20838.31680782305,20237.022783288856,19832.44975649035,21341.31249995529,20946.865562356572,21827.86836291166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Chiffres révisés depuis mars 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
