,2006-12-13 00:00:00,2007-03-14 00:00:00,2007-06-15 00:00:00,2007-09-16 00:00:00,2007-12-17 00:00:00,2008-03-18 00:00:00,2008-06-19 00:00:00,2008-09-20 00:00:00,2008-12-21 00:00:00,2009-03-21 00:00:00,2009-06-21 00:00:00,2009-09-21 00:00:00,2009-12-21 00:00:00,2010-03-22 00:00:00,2010-06-23 00:00:00,2010-09-24 00:00:00,2010-12-25 00:00:00,2011-03-26 00:00:00,2011-06-27 00:00:00,2011-09-28 00:00:00,2011-12-29 00:00:00,2012-03-29 00:00:00,2012-06-01 00:00:00,2012-09-04 00:00:00,2012-12-08 00:00:00,2013-03-13 00:00:00,2013-06-16 00:00:00,2013-09-19 00:00:00,2013-12-23 00:00:00,2014-03-28 00:00:00,2014-06-01 00:00:00,2014-09-04 00:00:00,2014-12-08 00:00:00,2015-03-15 00:00:00,2015-06-20 00:00:00,2015-09-25 00:00:00,2015-12-31 00:00:00,2016-03-06 00:00:00,2016-06-09 00:00:00,2016-09-12 00:00:00,2016-12-15 00:00:00,2017-03-19 00:00:00,2017-06-21 00:00:00,2017-09-24 00:00:00,2017-12-27 00:00:00,2018-03-30 00:00:00,2018-06-02 00:00:00,2018-09-05 00:00:00,2018-12-09 00:00:00,2019-03-14 00:00:00,2019-06-17 00:00:00,2019-09-20 00:00:00,2019-12-24 00:00:00,2020-03-28 00:00:00,2020-06-01 00:00:00,2020-09-20 00:00:00,2020-12-24 00:00:00,2021-03-28 00:00:00,2021-06-30 00:00:00,2021-09-02 00:00:00,2021-12-28 00:00:00,2022-03-24 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-03 00:00:00,2023-06-06 00:00:00,2023-09-09 00:00:00,2023-12-12 00:00:00,2024-03-15 00:00:00,2024-06-15 00:00:00,2024-09-15 00:00:00,2024-12-15 00:00:00,2025-03-15 00:00:00,2025-06-15 00:00:00,2025-09-15 00:00:00,2025-12-15 00:00:00,2026-03-15 00:00:00
Industries chimiques et parachimiques,1080.2302959344486,1263.78433090508,1487.3183603586936,1498.110746186335,1941.336366184299,2032.326085594526,2126.503768640297,1709.2519276022308,2056.991966984416,2050.2324759785934,2487.7358144121563,3611.8797522005507,4068.888856596979,4301.173935963855,3870.9399637374877,4397.510256567324,5226.750650474484,4757.492458176183,4241.514453249062,4130.861955813011,4381.684853157379,3632.897292712575,3054.9480861376624,3218.9713633744527,3031.0080661526963,3223.8903445758215,3099.739653241994,3349.976051088539,3430.867927823078,3237.500949732699,3174.312492069059,2898.407798799349,2475.7378973099208,2543.073757139402,2370.701119329055,1965.8767892354506,1840.258173619452,1758.6385241319822,2866.3412483070683,2608.657428098282,2140.5451082059612,2150.367965076562,2093.720864512871,2109.387822886321,2389.155821026122,2403.431525621786,2308.809407796208,2806.9961256131264,2765.8470506476606,1886.3222668874105,2656.836482578473,3222.572615350567,3494.5149092247902,3522.013887474564,3436.0058355616843,3494.508954827352,2384.5432854489563,3203.7880960121156,2826.6833518193507,2190.473639579038,1740.71826582761,1647.174510354447,1501.4523804748712,1543.2421341580427,1828.1609024865852,2672.1585410840835,2622.155915245217,3178.5769330404123,3411.5996810668407,4186.636471203568,4096.244011862675,4083.6349987394715,4195.540519635831,3950.8722215917637,4312.093534780025,7932.645835950815,8155.5861284047905,8298.052326902289
"Industries métallurgiques, mécaniques, électriques et éléctroniques",1543.676653438304,1596.5654179220664,1812.8017125308652,1979.9972995607736,2125.6358599759947,2449.6749752742658,2629.7559777199817,2938.01534838174,3534.4325092885615,3533.582775467355,4109.7112913874025,4222.9186821007615,4574.443724273475,4766.618681996034,4704.10640218163,4437.872355901613,6001.924022111724,6044.140113461475,6038.324154421094,6313.637958779197,5828.679575584149,5145.424058041091,4907.209534881496,5062.8423186855425,4471.499323828674,4534.328135766741,4433.33442564866,4266.489385029851,4892.586485277402,4718.828957257404,4663.759269051825,4481.080686881662,4318.567135355967,4551.410267619404,4542.184929826329,4599.880690385378,4534.191820924615,4794.37382144345,4865.509712134826,4814.341128709607,5204.530962549327,4830.044686032115,4766.86106610784,4639.787078258236,4840.116380866374,4938.291704519286,4662.318327588232,4628.764119303948,4600.873177838055,4716.0752049942375,4767.35001337211,4926.275444362267,4760.497800713655,4658.0217575440565,5090.425302057338,4633.214788642212,4473.733526784651,4579.756793167476,3903.1312142522966,4783.978453488929,4546.219178898849,4378.313163810392,4212.38133444352,4071.884203669151,3861.284305137079,3208.3155191463225,3083.8274834139347,3095.592305659999,3195.1564323396315,3266.7219255545583,3227.432906377227,3470.2870199697404,4043.097785101033,3759.5488314379454,4029.7219882500585,3918.6707353825796,3711.6365773292055,3783.9222867034114
Industries manufacturières diverses,2859.743920779646,3521.057043753965,3725.7951061990793,4178.060724122173,4728.264121973397,5267.992228461499,5181.6133489429085,5427.119021414016,6328.473629270258,6395.24152000089,6681.730790283564,7109.239545705549,6752.213571530411,7015.711846892768,6045.990518486051,6131.381283559786,5852.575789793935,4706.364018232675,5690.763758665988,5473.50463647376,7335.626807769316,7730.32474564259,8012.296796410785,5545.679032966462,6891.345617385411,5766.641043818072,5453.839198423549,5264.320941030367,6378.31591989127,4954.179796261495,5002.758738125085,4554.895291695515,4029.8911156400236,4177.619525544697,5300.428299547909,4955.373736856619,4013.556313328207,4145.8155953170935,4440.978405254787,4457.678798218228,3257.9812437195014,3205.329824756888,3101.1130473585918,3214.1623111839885,4499.603822515406,5053.137294358515,4855.022688478783,4047.265396307858,4214.624989781673,3459.419429293001,2645.100244294861,2546.6791778603188,2882.0609102565522,2540.7589698080064,2376.64505935653,2338.1680994993976,2708.947812865008,2822.880232407952,2692.26678591655,3453.809218787443,3692.933196209795,3615.451394269298,3423.899069259443,3311.809677585016,3947.939911964832,3723.5930174797068,3461.2774770514716,3476.4577998347554,3518.383105708822,3440.9280197825738,3365.9106668732497,3505.0790149103327,3995.4856748055045,4773.739053231069,4557.9941410935,5047.91363458872,5306.044023582289,5317.739552260803
"Electricité,  gaz et eau",4848.443222455397,5086.925990910852,5125.796286411291,5104.046424367824,6996.545614729339,7774.047941565489,7837.128100436273,7684.019652296624,7524.989196128165,7122.359033330248,9683.89470132688,9578.448335864918,9830.09183071124,11356.149950633515,13856.86797982415,14821.722692070955,14725.97662329642,15500.207665007205,15949.900202165047,16042.333371879278,16093.091343688406,17315.270937787485,18050.44053364352,18969.840949320504,19089.946741091793,21265.903904232462,22021.506808105838,22236.51463331669,23810.882090263858,24971.183080476218,25777.321594672314,26375.57273270616,31337.72133015369,32249.380110627444,32341.082492675305,32256.615307796466,33515.29843051216,33924.948854569804,34473.828224713536,34653.391698252824,35371.09312679664,35364.459351325815,36171.04622758502,36353.3831280303,36396.79482550573,36254.80927090862,36825.86223048704,35554.24846136767,33925.16274625008,32377.567110222724,32380.217843522525,30683.906620897913,32162.713873492765,30923.40088964276,29362.37374671709,28036.045890484384,26994.70533926603,26946.079389098057,26927.267481386698,28029.003018808267,28018.43678922511,27998.814083697245,28746.212657986576,29046.01497137467,29237.566204263523,30241.523505858167,29637.736683237898,30269.643016955757,31483.940781453755,30936.043668315844,29808.390866363978,29392.701931437565,29563.3231529196,32391.813720278955,32076.96977978413,32628.256530278235,38338.14851968607,34925.93894915871
Bâtiment et travaux publics,2599.3611352618464,2796.411374212771,3079.429029988334,3455.327511304012,3376.049610752197,5058.6288861742905,5124.453883600986,3409.505739802628,4214.624395635377,3569.851078443077,4275.163315669467,4633.591594536758,6460.999058870128,7199.702816368113,9668.686492085228,7287.9814572434425,7265.8227508781465,6496.471835606728,6985.797570990925,6083.843276509105,9446.808949731369,8556.46657568708,9372.123559198415,8770.529397571305,9091.109304943411,8465.452616459213,6866.267597432482,7765.278681343096,9131.50124651935,9110.529175344196,9200.206992019443,8793.11168879109,8853.004443761578,7431.406680405122,6929.796097329028,7798.315801376112,7053.127705865417,7364.165832439481,7107.434598885368,8366.7996035053,7044.762118804686,8199.773916989609,8457.20668132948,8349.031058085102,10202.376871917208,10998.825870208626,10602.695772451625,10724.29468377305,10751.64325120322,11239.12560132937,11664.006273427369,11477.711581345178,12509.559178228314,11856.062281733177,11894.362861467614,10231.472014069293,9846.49069309211,10138.332182707863,10160.020435933677,10446.543675638333,10101.537154255091,10514.870953228688,9648.222114500822,9623.147170688515,11783.086703346728,11628.687189864146,12484.766873812097,11906.0744378261,13988.485161741612,14523.678385616395,15110.664749728568,14847.501776999348,16106.368691121552,17017.215570273238,18628.184469744287,19193.620424741486,20221.8459670474,20925.819667067517
Secteur tertiaire,28185.63319639221,30147.13970398898,30734.87854401177,33758.8510366948,39637.15002576475,41380.81894033725,45577.32878051859,48669.309571747435,50440.066774591745,57444.579057574054,58214.613133704595,62041.425893459746,62573.502589278214,65623.48009823257,68454.13290671963,74536.92309302704,71427.76916258103,71953.28949368434,73728.07617989185,74071.59968680369,76126.9461367041,70942.68780747708,72649.47729365545,69320.64054439415,72407.12103837325,69775.35657271957,70872.06182198803,67052.37572820281,66324.60040394323,63616.46736805747,63723.74149450858,62405.79676195439,63900.61926340527,61516.339089852845,59167.3800921473,57884.64525737015,61807.24730774481,62416.49482172388,61317.161253165505,60712.28743889036,68429.73041962812,67179.21495426646,69693.54268498666,77205.58016414687,77600.98380692168,76109.90342385173,76223.46021670195,74123.34141971786,77937.18351941845,84479.5836414705,87024.66672835822,89255.80050043306,89346.51566929408,94878.95956038195,90727.23921558369,91721.3663219458,95573.03812844647,95797.52133860376,97636.55944831698,96132.08042617266,95220.54165678809,97606.822648143,99928.98244077235,99535.09676005325,100556.8705033426,98291.36446678851,103041.00001853536,105179.55766281878,112801.40587922222,116264.30525614304,121042.94101993833,125288.71177999102,146784.6486780758,147698.76110437815,154185.76495717157,157489.86301128985,189039.781748945,195640.68295645854
"Commerce,réparations automobiles et d'articles domestiques",3603.198034758414,3752.916348051554,4472.674423664311,4879.098333627331,5158.064511643378,5019.258422256367,5605.339126119499,5704.412150562218,6924.546026927979,6864.541401818047,7338.028054384839,7286.531987005259,8317.666006721545,8079.618146773954,7072.479826407329,6449.294368018797,6553.493373541799,6560.532715821682,6912.652277153666,7206.3447667253795,7949.881542886167,7805.407084300246,8186.16816310632,8215.09206878342,8457.194803926459,8146.42870361332,8664.248901953219,8241.367547573389,8894.264734332692,8486.775127264184,8571.442237306072,8465.930958316707,8121.13905628533,7074.261675826369,7303.971676392297,6762.38533158422,7312.535737854884,7243.8982971192245,8039.786436820921,8027.881903492378,8887.044501956148,9013.028864194453,9654.709283059809,10182.336249728884,10065.023914942036,9035.83299740483,8800.413185428682,8576.291206450855,8442.8296754229,8572.00085443523,9432.837269633419,9850.505552122044,9308.122653897652,10506.963755682098,9328.52658617412,9161.245699041412,9215.615637563895,9052.728421206562,9552.772395481861,10966.330469418468,10457.817888384567,10525.617005542805,11011.838138860205,10898.403292923424,11519.662866531058,10038.968925457591,11086.49080579583,11092.462397980771,11358.71044968286,11225.357205879847,11019.29172340228,10983.470341922399,12403.355966139867,12349.470167810188,12824.815731010658,12620.727769115323,12574.069988341826,12770.052476976927
Hôtels et restaurants,3138.7427382653837,3392.7436176134156,3738.9538703655976,4270.088648552339,5321.499342248379,5506.633964234747,5489.537603523089,6944.1126238090355,7342.534895692805,7922.750235362174,8555.275895760713,9111.103942414504,10770.939338686228,11015.727233424406,13307.509439616608,14156.485670420518,14340.6337898343,14583.59144962169,15609.740351117767,15348.108451110445,14557.807565281055,14863.19938585566,13830.915017945703,13731.522565559862,14948.776637552182,13708.17652905025,13419.74634922672,13009.629861890873,12130.931581188044,10716.373304105351,10595.70850536197,9660.473916043267,10526.372214949677,10137.060204115316,9916.767460567613,9646.660205366703,9121.960299270997,8895.107773625557,9088.578679137849,9452.452761889032,10028.18179706299,9783.128349251518,9639.683845015146,9931.476789534305,10151.054276617317,9960.44278152501,9649.839210374508,9524.389167082803,9530.251332793485,9004.793723826471,9192.589034004506,9016.44816243939,8689.100916383542,8204.200804212616,9032.135931590336,9537.013371773952,9870.559556170487,9989.891275638302,10089.15476190953,11131.448496487996,10981.925538799946,10935.572041285523,10855.659918457442,10974.838510950865,11481.325726590052,11184.531144864835,11078.029264153183,10876.457878359435,11131.235446294315,10962.137520041784,10967.46532715755,10680.081437941728,10821.204400404122,10342.937747381993,10123.50470263759,9890.363245344344,10548.615305835388,10431.776046310368
Transports et communications,11675.06639966048,12580.751584677073,13255.361228917047,14068.434812627787,14496.914083055763,14369.814155537695,13881.151044994424,14599.550795827381,15766.973121001558,15197.801355106265,15708.277680854555,16915.890980576747,17008.973171501784,17974.18842655054,15345.163343229986,18309.559017209456,18012.766716605507,18673.84343975621,18057.4319424678,18356.10663324854,17596.617934805636,17098.439948405885,16978.695582764038,16007.55061818798,15441.35424053363,14775.589993101057,13986.442371264397,12926.122066133887,12166.576875720777,11413.803584109462,11698.798745917122,11852.498522794467,13289.392346810357,12375.135163575467,11629.28011459353,11609.61586954398,13040.140206942255,12648.990485181674,12479.083414054183,12306.09848905681,11105.268724769387,10752.027501697035,13759.990166007525,18761.215194526576,19187.259089199735,19220.120883517135,19323.92283994089,21620.51945513501,18772.87597221766,20590.33694673651,20534.544612943373,20609.275767937772,19869.369620232366,19741.134540021678,19181.60591975316,19462.03762011573,19560.975275423163,18811.945209907517,18121.85547198169,17725.454699986778,15730.630805365196,17190.645107999913,17332.264805440907,16676.272041783403,17142.039534163647,15923.073804570504,16354.769430391161,16503.323786988734,16532.245730280563,16230.010832384409,17052.769254912848,16356.789855159359,15418.491846930552,15142.569781900498,14757.750290900094,14656.859292373685,20199.588178983646,13354.238837615463
Activités financières,2933.5303880329207,2469.9293264361854,2658.3102716928065,2811.2608632841816,5104.834264155795,5210.990626216908,6368.044919897806,5034.157088872001,5822.215907075475,8105.902695002784,8225.976905041252,7726.147308041687,8001.875454767707,10315.209332347225,7383.5646225469045,9003.589643339621,9264.099276834368,9206.953116577473,9541.795866917724,10459.742057654532,12000.471339964273,9413.519973967177,10229.94035158263,10141.258939943276,8715.224182777729,8735.023969197211,8971.495705643369,7688.920328485832,8158.849214230555,8161.998321122715,8214.841073957792,8191.489507020378,6853.532323494095,6424.075937052265,6397.680325054688,7491.821751043056,7895.915798570429,8694.756472658308,8465.763004761478,7925.926202699285,7081.752846354284,5913.913743165604,5534.77511850712,5830.915460779347,4442.040436807086,4952.047650467816,5094.581216977155,5828.413210764913,6019.646273123435,6268.042422892651,7374.41874992945,7343.157985227923,8264.356502921233,8615.036785665468,8418.761282481384,8525.6021110255,8697.9553273456,9642.004819851143,9757.982689957415,7755.371316243269,7036.84439107869,6192.198705772304,7474.215894612684,7112.9789108278765,5883.965048472723,7096.857940586931,8767.492164822323,10844.909050545848,17076.680741053187,18009.665202477427,19110.427195011576,21413.803889581057,37437.068432311826,37807.44771305816,39465.32641442464,39082.54845672164,53501.758214038906,56787.60487938198
Administrations locales,4718.275,5128.931,4904.845,4870.855,5889.255,6056.131,6493.221,6764.642,7226.758,7542.027,7827.204,7946.004,8610.115,8722.778,9036.457,9046.052,9757.58,9625.206,9807.711,9615.454,10441.482,10329.9,10732.983,10901.481,11567.762,11519.518,11428.451,11804.717,12313.326,12309.491,12327.178,12454.397,13257.122,13359.719,13238.304,13406.127,14134.611,14099.923,14145.072,14074.74,15085.769,15192.012,14502.753,15460.653,17297.686,17052.225,17293.888,17471.161,19524.442,19344.046,19219.233,20660.042,22581.219,22781.227,22510.288,23146.079,24312.871,24483.015,24197.638,24550.579,25415.472,25277.783,24937.048,24962.281,26071.624,25941.082,25765.096,26380.503,27187.591,26587.722,26242.318,26113.577,26575.837,25969.425,25636.012,26147.422,41681.033,42034.613
Autres sections,2116.820635675013,2821.867827210754,1704.7337493720074,2859.113378603164,3666.5828246614356,5217.990772091536,7740.035085983774,9622.434912676797,7357.038823893923,11811.556370284785,10559.850597663237,13055.74767542155,9863.933617600947,9515.95895913645,16308.958674918811,17571.942394038648,13499.196005765047,13303.162771907288,13798.744742234896,13085.8437780648,13580.685753766968,11432.221414948115,12690.775178256761,10323.735351919611,13276.809173583244,12890.619377757723,14401.677493900323,13381.618924118831,12660.65199847116,12528.02603145576,12315.772931965617,11781.006857779576,11853.06132186581,12146.087109283426,10681.37651553917,8968.035099832196,10302.084265106245,10833.818793139117,9098.877718391072,8925.188081752856,16241.713549485314,16525.10449595784,16601.631272397066,17038.983469577764,16457.920089355495,15889.23411093694,16060.815763980718,11102.567380284283,15647.13826586098,20700.363693579635,21271.04406184747,21776.371032705923,20634.34697585928,25030.39667480008,22255.921495584676,21889.388519989203,23915.061331943325,23817.93661200024,25917.156128986473,24002.896444036145,25597.8510331597,27485.006787542454,28317.95568340112,28910.323003567668,28458.253327585124,28106.85065130865,29989.122353372855,29481.901548944013,29514.942511911297,33249.41249535958,36650.66951945407,39740.98925538648,44128.69103228945,46086.910694227314,51378.35581819857,55091.94224773486,50534.71706174522,60262.397716173786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Chiffres révisés depuis mars 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
