Date,Industrie de transformation,Finances et assurances,Hébergement-restauration,Pêche,Industrie d'extraction,Construction,Information-communication,Immobilier,Agriculture,Commerce,Transports,"Électricité, gaz, eau",Services aux entreprises,Administration publique,Éducation-santé,Autres services
2010-01-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2010-04-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2010-07-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2010-10-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2011-01-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2011-04-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2011-07-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2011-10-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2012-01-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2012-04-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2012-07-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2012-10-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2013-01-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2013-04-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2013-07-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2013-10-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2014-01-01,0.1049075407030383,0.00407364653762329,0.023791165446206918,0.16865074943508238,0.025409036007648114,0.06483961688111994,0.12568581221113434,0.035655549563442364,0.039764851650629096,0.03389951374744283,0.0490040959312561,0.0812812821735623,0.04140946387424288,0.09897534864442058,0.0851944787381501,0.01745784845500047
2014-04-01,0.10792619190280213,0.005305120994371236,0.02409828250534667,0.16968514784799277,0.02659558183575555,0.06364395771647999,0.12139673820343148,0.03683407173503261,0.04108079266292582,0.03340957895795703,0.048437110480347434,0.07974300996732955,0.04257654812877493,0.09806820120097792,0.08400722511119761,0.01719244074927727
2014-07-01,0.10811331410034716,0.005472207751272835,0.024401668804475828,0.17060154885368192,0.02694515096726744,0.06430938549295837,0.11789762155962298,0.03744303431730925,0.03730732356507768,0.03409404317353027,0.04871578228493129,0.07961405613171824,0.04418041650067636,0.09913013785585767,0.08448213214725055,0.01729217649402216
2014-10-01,0.11386503817327041,0.0057139863894502966,0.02490756786722948,0.1661683116021424,0.027762378485029705,0.0637967235155203,0.11187889317158983,0.03869272372504769,0.038051046109120114,0.03475098979863545,0.048872262502891915,0.07914023929773405,0.04461187234544081,0.0998310685460109,0.08461414222544274,0.01734275624544387
2015-01-01,0.12303295833806813,0.005820633577858865,0.0256057373012967,0.16611322247614718,0.029625046821799388,0.06188053181146703,0.11454821698379229,0.038656919314991815,0.03755844833609003,0.03356018232093029,0.04727213040239391,0.07629954167245363,0.04403563928064881,0.09722099468441055,0.08193078370222598,0.016839012975425394
2015-04-01,0.1236226195667975,0.005968475484393496,0.026378418790106536,0.16897389570743257,0.03042385728822711,0.06149149585695595,0.11207609079392769,0.03949909662949349,0.037771270741179155,0.032027080348057235,0.04635225219612485,0.07556746204805516,0.04498162108279858,0.09692023342263202,0.08118704961269288,0.016759080431125787
2015-07-01,0.12862651714278653,0.00582137883869054,0.025699760223461845,0.16755518568262157,0.031208028806143553,0.0620905877409095,0.11086162998607484,0.039575488410800656,0.036411426876395606,0.030606527524863425,0.04587477237708362,0.07543073259560162,0.04548750442886217,0.09712597743958208,0.08084424412712277,0.016780237798999696
2015-10-01,0.12690558263813817,0.0065922858832888,0.023945988944867113,0.16613294715156954,0.032349521692128826,0.06406673873579864,0.11202398678279316,0.039904542395006834,0.03666959022579395,0.029343015073326942,0.04624390641891203,0.0753421584025129,0.04617047749199421,0.09717094662124952,0.08034756358741102,0.016790747955208355
2016-01-01,0.10648373755169872,0.007222201396958679,0.022145585252381368,0.16673122498365217,0.03419508273877206,0.06655337723298889,0.1125272290320834,0.041004943917565276,0.03805192154706718,0.030971331942205728,0.04739829982548429,0.07826967050268022,0.04842290279183483,0.10032362459546926,0.08227645120849005,0.01742241548066791
2016-04-01,0.10759077545248168,0.007877336839885375,0.02081188258012761,0.16460532681643944,0.035264004498972434,0.0670297271257438,0.11461214970661572,0.039345333349873675,0.037633408178371026,0.031443186000256376,0.04734672273841866,0.07830610379890254,0.04804968718082313,0.10062315730276679,0.08197805923922707,0.01748313919109468
2016-07-01,0.10994395490475574,0.007021834909939096,0.020296099520539068,0.16315844887909808,0.03607700531294544,0.06575984838667877,0.11554441492808086,0.04041402099261371,0.03945833873266814,0.0309665349228975,0.048002786056757805,0.07768967863159258,0.04826600362835299,0.09953268757289102,0.08057697291693663,0.017291369703252558
2016-10-01,0.10743599510816175,0.00820786302852904,0.019282664046993726,0.16590950099240162,0.03575452595280579,0.06571904007698631,0.11573207161330419,0.04006495719641533,0.04060626716654303,0.030730367489324166,0.04708594799414583,0.07780829607650515,0.04877804286373023,0.09952485013733234,0.08008179795104152,0.017277812305779988
2017-01-01,0.12018206431107885,0.00794177081085323,0.02008593121578937,0.16274744462537521,0.0337603735457417,0.06511545780934257,0.11660355888642561,0.039375331070608775,0.04177277275313414,0.02809048282356634,0.046088952541641325,0.07658472464734849,0.04809793804320103,0.09825979478527005,0.07827980616428949,0.017013595966333797
2017-04-01,0.11902942670860693,0.0070628754940328204,0.02066501956738433,0.16364461441198944,0.034538663522439464,0.06523366443390335,0.11525557835292657,0.0377733906844512,0.043292595422511994,0.028414401905153455,0.04681821531492047,0.07635740244427465,0.04905227148436742,0.09807739298056449,0.07782738037521283,0.016957106897260567
2017-07-01,0.11500626700142415,0.007745470490766359,0.020038882572303345,0.1621969817500262,0.03510296896767159,0.06650006402818792,0.11415643832533304,0.03832378084509447,0.043907814931373426,0.028905816475810926,0.04702385341037412,0.07700068684783411,0.04940647810041948,0.09910011292244052,0.07847527541822048,0.017109107912719877
2017-10-01,0.11296190076568027,0.008003264438789848,0.020010085883996935,0.16247127255369193,0.035939623280683994,0.06528492622291343,0.11495598012079963,0.03794525135793724,0.04501691887792616,0.02867162748441885,0.04719962736123248,0.07740338531541485,0.0491167152354592,0.09929206333319218,0.07861215156542929,0.0171152062024337
2018-01-01,0.11949780554317528,0.00787889317792097,0.019376185044455693,0.1639081727464326,0.034344571268856844,0.06442487101428475,0.11201927798215729,0.03669388649257058,0.04482961799076893,0.027987822841991555,0.04891259187635501,0.07654159647678258,0.049966384396316635,0.0980102584246746,0.0786302963460972,0.01697776837715952
2018-04-01,0.11835221667513676,0.007981824160712685,0.019939613165525696,0.16421033750859465,0.03379196436578877,0.06367522645062929,0.11127096349884906,0.036953304833936204,0.04536859884607336,0.028489432303966996,0.04859346506830887,0.07667558518429943,0.05106349585961556,0.09811365878449074,0.0785963050431975,0.016924008250874412
