Date,facteur
2009-10-01,0.1628891820003521
2010-07-01,-0.24229480468512
2010-10-01,-0.24978525540227436
2011-01-01,-2.153193614822211
2011-04-01,1.2889867065023821
2011-07-01,0.7217357538003489
2011-10-01,0.594155089386324
2012-01-01,-2.522199761261668
2012-04-01,1.2443893057593647
2012-07-01,0.8161032961606748
2012-10-01,0.4554602264867695
2013-01-01,-2.4501732693046177
2013-04-01,1.1403191251589753
2013-07-01,0.7312519632907541
2013-10-01,0.48094664771448326
2014-01-01,-2.8131566036736553
2014-04-01,1.505038449709337
2014-07-01,1.0167016258620543
2014-10-01,0.520975028778133
2015-01-01,-2.380707581412157
2015-04-01,1.2952768512064892
2015-07-01,0.8275110877925169
2015-10-01,0.4454392944163011
2016-01-01,-1.9527790869939998
2016-04-01,0.868397935429425
2016-07-01,0.8114109487623065
2016-10-01,0.430195836388741
2017-01-01,-2.0072172960296126
2017-04-01,1.169812958854257
2017-07-01,0.6513836953481494
2017-10-01,0.3755458152026036
2018-01-01,-2.124181894390816
2018-04-01,1.0418449001043668
2018-07-01,0.9731981603322192
2018-10-01,0.286741627715694
2019-01-01,-1.4975174919676753
2019-04-01,0.47337987200790355
2019-07-01,0.6109128870189857
2019-10-01,0.36485448331768033
2020-01-01,-2.0817815404968347
2020-04-01,0.9560229696121076
2020-07-01,0.7065103500395434
2020-10-01,0.32288177168070403
2021-01-01,-1.7807949817528232
2021-04-01,1.129410277410876
2021-07-01,0.7098623303008238
2021-10-01,0.4600793707623212
2022-01-01,-2.2467166610998626
2022-04-01,1.1793801319740382
2022-07-01,0.6509765992493485
2022-10-01,0.41495681856942374
2023-01-01,-2.4226450655396095
2023-04-01,1.2080721422650207
2023-07-01,0.7668604476878078
2023-10-01,0.4211170177070154
2024-01-01,-2.4316966420571897
2024-04-01,1.2427758784379608
2024-07-01,0.9140754530440511
2024-10-01,0.39910303719069945
2025-01-01,-2.6014420489603727
2025-04-01,1.2271810880462608
2025-07-01,0.8715518760061587
2025-10-01,0.3779717232637635
2026-01-01,-2.6924004010321383
2026-04-01,1.387035963127122
