Date,facteur
1998-04-01,0.7775577548644241
1998-07-01,0.13483197102065245
1998-10-01,0.8154850819642521
1999-01-01,-2.108533657270549
1999-04-01,0.9819019408925718
1999-07-01,0.6340275106745243
1999-10-01,0.41428096533119435
2000-01-01,-2.481797958823062
2000-04-01,1.2607371543653552
2000-07-01,0.6747606406088615
2000-10-01,0.4630670669590897
2001-01-01,-2.3553814695701436
2001-04-01,1.232795572892687
2001-07-01,0.6482120194419133
2001-10-01,0.4727454514548884
2002-01-01,-2.3192263676612668
2002-04-01,1.2646858815760096
2002-07-01,0.6713297238701723
2002-10-01,0.4213879772461093
2003-01-01,-2.3923849004717366
2003-04-01,1.2938731756908672
2003-07-01,0.6470167057227482
2003-10-01,0.4033928602443737
2004-01-01,-2.2147927046972065
2004-04-01,1.2186488071819108
2004-07-01,0.6422785601045589
2004-10-01,0.4513762238562924
2005-01-01,-2.3422324712854947
2005-04-01,1.3191216103846608
2005-07-01,0.6775784175503696
2005-10-01,0.41711384499700305
2006-01-01,-2.504630161532514
2006-04-01,1.3443448602991828
2006-07-01,0.6865953183993674
2006-10-01,0.4405869734858227
2007-01-01,-2.381094548123988
2007-04-01,1.2946260494052952
2007-07-01,0.6582672747021089
2007-10-01,0.4208225009844224
2008-01-01,-2.4026895240308135
2008-04-01,1.290607912360658
2008-07-01,0.6596047421080171
2008-10-01,0.33944624712925525
2009-01-01,-4.4345511539513005
2009-04-01,2.2946725428250834
2009-07-01,0.9413474016289409
2009-10-01,0.6132913283979945
2010-01-01,-2.0223744420516585
2010-04-01,1.3788368855399082
2010-07-01,0.7158534950953973
2010-10-01,0.45423269976448327
2011-01-01,-2.388195998374972
2011-04-01,1.3180588787414262
2011-07-01,0.6632357518209097
2011-10-01,0.4445452658428549
2012-01-01,-2.6179944353825975
2012-04-01,1.35230218150659
2012-07-01,0.7189731944635795
2012-10-01,0.457238390047313
2013-01-01,-2.555069988812878
2013-04-01,1.345075412669076
2013-07-01,0.6913432193583112
2013-10-01,0.4540532875036487
2014-01-01,-2.186898413656946
2014-04-01,1.0780689340758283
2014-07-01,0.9592072182235085
2014-10-01,0.2869638843485834
2015-01-01,-2.5012214515782225
2015-04-01,1.0832207992318448
2015-07-01,0.7271530231433524
2015-10-01,0.5349454717631206
2016-01-01,-2.0072094658702793
2016-04-01,0.9947530322840141
2016-07-01,0.628583309627533
2016-10-01,0.3437250241225606
2017-01-01,-1.5317259924763713
2017-04-01,3.917118248109077
2017-07-01,-0.7890850872694962
2017-10-01,0.27416032636991705
2018-01-01,-1.5356755067151584
2018-04-01,1.520727235627057
2018-07-01,-0.2453937533302341
2018-10-01,-0.007141719779798104
2019-01-01,-0.7878738921817378
2019-04-01,0.5715073215391865
2019-07-01,0.2282339786807029
2019-10-01,0.09743630958053441
2020-01-01,-1.2683949644866022
2020-04-01,1.5070172411019829
2020-07-01,-0.20960020864488352
2020-10-01,0.6651552084993563
2021-01-01,-1.5475896836546874
2021-04-01,0.6145519922175693
2021-07-01,0.6259221331364766
2021-10-01,-0.2451698985654716
2022-01-01,-2.6038879564569286
2022-04-01,-0.15226306356655903
2022-07-01,0.1329638550434582
2022-10-01,-1.823549091379638
2023-01-01,-1.8313885010424718
2023-04-01,0.700860894438858
2023-07-01,1.8721684260561018
2023-10-01,2.3258528204023516
2024-01-01,-2.1797556022510336
2024-04-01,0.7387406021306168
2024-07-01,1.2430111375592796
2024-10-01,0.9363966701599743
2025-01-01,-1.998432954781034
2025-04-01,1.3770474174773546
2025-07-01,0.2253057575391367
2025-10-01,-0.4706220640603117
2026-01-01,-1.683137951676426
