Estimate,Std. Error,t value,Pr(>|t|),variable
0.01669808873133499,0.00403004970931686,4.143395227292496,1.9796511477473204e-4,(Intercept)
-0.2909605531126228,0.15150772964971723,-1.9204337216676513,0.06275214938677122,y_lag1
-0.5361827196942884,0.14541955591205896,-3.6871431516304427,7.42955775386379e-4,y_lag2
-0.2643342911894969,0.1427861351737604,-1.8512602142205277,0.0723494616964265,y_lag3
-0.46367873690358424,0.21488070707536763,-2.157842568625543,0.03768754893082081,y_lag4
0.01337596011434485,0.0037942605409767567,3.5253140815947965,0.0011729743792959916,f_lag0
0.016079579247830534,0.00443169787887123,3.6283112448825285,8.77869255982794e-4,f_lag1
0.01222357115857296,0.004942822240468245,2.4729942862389875,0.01825421410942177,f_lag2
0.011825103490667184,0.004332445290956246,2.729429386067834,0.009754320691160686,f_lag3
