Date,Commerce,Construction,"Électricité, gaz, eau",Finances et assurances,Hébergement-restauration,Immobilier,Industrie d'extraction,Industrie de transformation,Information-communication,Pêche,Transports,Agriculture,Services aux entreprises,Administration publique,Éducation-santé,Autres services
2014-01-01,0.01968222175729895,0.006380154306994188,-0.005966495370783451,0.0014571825200640279,0.03167266008352981,0.008876094076317662,0.014944111848434818,0.013509641353929892,-0.016797819297476528,0.0845844961139641,0.055509645328880475,-0.026822252338867397,0.04414875319454144,0.014680979363141358,0.007205865517387864,-0.004834948344765279
2014-04-01,-0.0040332769259954675,-0.0061545536068673586,-0.002841715281731893,0.015536910232012955,0.03879879582625788,0.0045425279199770435,0.025217377276484352,0.005386801709377201,0.012306471137176079,0.06483058568247153,0.03671338550129527,-0.015218072340926267,0.02196810091516844,0.010832195846664672,0.0026870287571739877,0.006474051340029362
2014-07-01,-0.0010670947063354478,0.0019337672137627396,0.014932815272638525,0.013456474547041788,-0.041532776665717835,0.002974171997728152,0.01076610383133403,-0.027252611241224068,0.030799002249502383,-0.14226390148491622,0.0018325238962462742,0.008848084321254418,0.01445729497519686,0.013696006329191641,0.0020899666612644325,0.0028136907362464967
2014-10-01,-0.008817795071194226,-0.01696675437219661,0.0019970625991741053,0.0022477668814100335,0.06718679599646071,0.004391325140596448,0.004367295627433324,-0.002714212309542583,0.025017053036204013,0.06469950092721913,0.02176356746917585,0.008665318469567715,-0.0024362673237373865,0.01231858925065931,0.0020504151420784704,0.0023998930263279157
2015-01-01,0.021950275725649497,0.011161614471090226,0.020959195871235133,-0.002266107436136075,-0.11785375693479788,-0.0022919885840313446,-0.015249452175989081,0.04432298906957391,0.023334072656086516,-0.019301594222395847,-0.005236180841528937,0.048923127279434694,0.07104670395920451,0.01093194923792077,0.004999615404943155,-0.0025149807383081403
2015-04-01,0.013542243054011563,0.01635127841722557,-0.007892105709569726,0.004977299552740396,0.009916854323972296,0.005951826160321858,0.015800325917653218,0.016632196134172935,0.04184875647638206,0.015615534889898515,-0.05076264881890302,-0.01210050584440081,-0.036962392119557985,0.011492672391422369,0.004752300925927601,-0.0043158883812277945
2015-07-01,0.010462007044903424,0.012149133565521357,0.01312781688519653,0.007757532504044545,0.07469683033629142,0.005525830664356429,0.010210866829999112,0.019218671368790886,0.009123602679610824,0.0018967999307449388,-0.06362642737114303,-0.009064931794425619,-0.025572762653829836,0.01152087393622267,0.0048088370438642836,-0.006737640395777464
2015-10-01,NA,0.007414089467208629,0.018444811083619665,0.002077130624273991,0.1052237499409797,0.005575836069427641,0.020057263763789628,0.04786081181544752,0.04053931140852908,0.02783090907476356,0.0031515748461267146,-0.009539583392245917,0.011497054737049999,0.011545847184762089,0.004861830444976308,-0.005963094270328799
2016-01-01,NA,-0.0016944245213714954,0.01288388452231698,0.0029450409745493374,-0.009702952420866273,0.004507203188197928,0.0027851508107846826,-0.006135708050312648,0.07380529502390006,-0.007392693712446732,0.027073569048053248,-0.019641928359054834,-0.011214254155865105,0.011575372329220467,0.004917575375445746,0.002647028102728259
2016-04-01,0.005816895855567382,-0.024912005582074126,0.01802716680120083,0.010193854343670688,0.00945609159279516,0.00394203518416953,0.018114895631606613,-0.011171836765325202,0.023869351416147794,-0.02414620994816318,-0.055609782075403846,-0.0019212528701784588,-0.01846445717766472,0.011892004175012287,0.005016535286682201,0.010300611480466909
2016-07-01,0.005472175307657184,-0.014829261019797946,0.0307030812005869,0.012160156857464337,0.09041660951616265,0.006712503461831617,0.005435642702927358,0.02695901210385839,0.014213380617137023,0.052399243349612955,0.008286037891309841,0.024708492734342585,0.008937813342504342,0.011356689391807827,0.005053067929161362,0.007613638714494487
2016-10-01,-0.014202892088459327,-0.006145331672256197,-0.014470113151496218,0.003458788456635979,-0.036731803949355005,0.0045722893299032326,0.01142420458148865,-0.009806646969907965,7.178619305462514e-5,0.0571702334370113,0.02198383975135404,0.025940494184731155,0.0038725304926747924,0.011555082654062153,0.005039588305603242,0.006539281148428025
2017-01-01,-0.00944887935254575,0.011681595142804795,0.03470605227281344,0.0022127853211996408,0.02065615620435965,0.0012394882908007428,0.006674108529554124,0.021975915106043964,-0.02136969473075139,-0.025312046511098803,0.08865919311551287,0.12583017883089626,-0.018121333144285556,0.011262784449295729,0.004961796003688726,-0.003322393727474792
2017-04-01,0.006299286893614775,0.005329325963405164,0.003908298244673125,0.016766347584500445,-0.011835403248312948,0.005181828191139173,0.09181993458368766,0.012704530676787569,-0.019458473404921555,0.0667956855975346,0.06455544125248183,0.001079178179536028,0.035909004685032414,0.011327706817662066,0.0035215519732968237,0.01918212171289519
2017-07-01,0.007487296311046707,0.014222396282026855,0.014858538793929354,0.009650940528694947,0.012808275807781683,0.0038747971165106246,-0.018066076239879627,-0.026081226910817497,0.016694535602063645,0.023190207750709464,-0.00292574317549682,-0.019489203142629655,-0.0022868910479461393,0.011472212567445282,0.004147025087192878,0.014077755392892962
2017-10-01,0.005231139942324489,0.010190159290046194,0.04805503896864907,0.0014110324280964103,0.02624813524984103,0.004307474154071203,0.015628834626649282,0.02823307807483246,0.017908493113738735,4.351047742775743e-4,-0.009641063670629224,-0.007272806327452892,0.0067784255775077615,0.01142285960312909,0.0062744336513608796,0.01212957584232162
2018-01-01,-0.0040903165603176726,-0.0011147003726471065,-0.003400997025292616,-0.0022514725668569043,0.014511364706124602,0.0028948706139070974,-0.0035011797423899205,0.023058236105885102,0.013855512834243869,0.0800273358530872,-0.019564763626712,-0.062252193474411764,0.016513452191478567,0.011498578759219431,0.010585308462666945,-0.003798518753599229
2018-04-01,0.014479501584058708,0.003449802623674627,-0.0042575966502135364,0.009410796377736855,-0.10056347591796946,0.003575784279037172,-0.02241319675439076,-0.026109522805150737,0.02555625165007451,0.0808384183127654,0.06303761313961323,-0.003997368439344848,-0.010085915497307339,0.009251714413610309,0.011732204651151696,-0.001150940453558685
2018-07-01,0.009213546781241476,-0.008965409598728576,0.018331196301201565,0.0158088949351587,-0.08843003133404412,0.005270010149143269,-6.028401078949711e-4,3.148041314104172e-4,0.019772813223495025,-0.02788444503292669,-0.023499592451857468,0.006616352961784217,0.0059537354421329534,0.013472770188828503,0.011337859078562829,-0.0017523734558752505
2018-10-01,0.010603663344310376,0.007256315044807456,0.00806823196259757,0.0032372205772130905,0.03532039759606739,0.007852840767486394,0.00686993412197023,0.012221218899057041,0.025395080515456466,0.04693963010881522,0.005493465763468264,0.006598372650540814,0.01091935500756324,0.012154128498596758,0.008371332995844527,-0.0028734219359672977
2019-01-01,-0.006047708643762302,0.032504239788324195,0.015938177402985917,0.011255503395245697,-0.043283410904169095,0.0019735568429923526,0.01401129053617803,-2.1294497889534636e-4,-0.006859959255073645,2.5489104189911974e-5,0.020617191450129496,-0.0064684575679494274,0.009353347968855195,0.014500036798603406,0.0017147048512096332,-0.0023077443446562537
2019-04-01,0.00791855690038564,0.03511265729821292,-0.031458388540518877,0.00830577660759565,0.040757143811904546,0.006573919237511846,-0.008434115776524849,0.017803353819854942,-0.02068785216391117,-0.09114169861566308,-0.06517349667589728,-0.0014824112860777026,-0.02412739264724813,0.016598616571293093,0.004478639948532922,0.03273127135282557
2019-07-01,0.0013081714566911115,0.01141263274477265,0.018447409397393533,0.016844765084011767,-0.0034905596859222676,0.0027246939422907743,0.01998448198870259,-0.037419337990212645,0.006591133685694424,0.07394501761709521,-0.016524376996777973,0.02097795775854228,4.998879679847289e-4,0.010976108069027695,0.004200178185479625,-0.004849621329070866
2019-10-01,0.012475625073945389,0.008243691585538553,0.012478656267615759,0.006494269604964878,0.09069514674480939,0.004483856841350463,0.013046856456281175,0.01136701587015338,-0.0016092684325883753,-0.05336069686469069,0.03899770523085477,0.015107562481490849,0.017247041489263305,0.012965475649760371,0.004322359852907265,-0.030483998223387244
2020-01-01,-0.0036110981195816598,-0.02661653153410612,0.03291773770877911,0.0057322903647075985,-0.11802945484762203,0.0020783206579852603,-0.008619839110771375,0.0163262811691525,-0.005021078097791988,0.14992461300445917,-0.023699311426069625,0.03872334542052564,-0.0033668739420927643,0.009911965822032628,0.005016094634293103,-0.1272010437997263
2020-04-01,0.003063940638408565,-0.048973772219144215,-0.008888564594061517,0.026134023123668342,-0.7043984630853509,0.003370603658504066,0.03382395931279007,-0.15520724862764945,-0.012066788433727903,-0.1488579502237135,-0.3289068812569482,2.222408991097817e-4,-0.03450133914583533,0.010519887336133186,0.002130979767261728,-0.056520924692906836
2020-07-01,0.05048468291097434,0.023085363667107055,0.05875204665146703,0.009503787353899232,0.08317444320587591,-2.745277640992666e-4,0.0038930768140305995,0.16099336952081122,0.009097951326790856,0.1243667797541975,0.10030063473328232,0.020132069522320505,0.11396074343127373,0.012004342279522155,0.002667627225235409,-0.03490798087730933
2020-10-01,-0.015010881178233898,0.0666120676833748,-0.012240817326624446,0.003969797586503345,0.20982396560126249,0.005228406382540905,0.024901268584425165,-0.006716125064161069,-0.01306002284550875,-0.26708542784433603,0.13654130917561325,0.017392454068621815,0.05606471390223133,0.01142540524968134,0.00523245819911918,-0.011153628866670684
2021-01-01,-0.005359844184537363,0.006608204304133933,0.03103845489233198,0.007063151391304859,0.08464404222233873,0.012598169548054011,-0.011420007013402008,0.07105461954741324,-0.018738381489393337,0.37851755653014457,0.039211850643491364,0.04617957230159361,0.021058164024136128,0.012215591210984807,0.010745587540048129,0.07174535901647797
2021-04-01,-0.004699302975923461,0.0463043170826488,-0.0067272084645883645,0.010597213400613665,1.2208445726173807,0.0075831297445422986,0.006698490090377332,0.09397155197421758,0.0067768937245821885,-0.1827430860791934,0.43146612443338284,0.005186144718222708,0.3198221317156154,0.011755128721241698,0.008298554760428664,-0.2676611117818244
2021-07-01,0.006894413140757027,-0.01643537090225861,-0.0040916519932620715,0.01066694961017575,1.1123300945751438,0.006311852600735713,0.024126658540929415,-0.06851636134644008,0.013510967396248033,-0.04389586720302982,0.1423272226798472,0.0033919393763885038,-0.17840436429361345,0.011811986882831752,0.008954127052706545,-0.21240271428315416
2021-10-01,0.012530661975610898,-0.017656422872035428,0.0026956076033070337,-7.658773927776003e-5,-0.743398580147649,0.0025734800367521846,-0.005325698172576835,-0.01136875742859686,0.048726875179160474,0.0677145023608085,-0.3611929620755421,-0.001126214672539586,-0.03940414520848401,0.011778269978926493,0.009787683678800986,-0.2003212260090698
2022-01-01,0.001859708420954789,0.009143657611850299,0.018609140732962902,-0.0013586794924227135,0.16216819468367788,-0.005927986093349869,-0.03743423487142504,0.12858284812568102,0.02870773238688377,-0.024241048799722706,-0.765812942412087,-0.07904606394042599,-0.01684402056822808,0.011804743226876628,0.010883406486127387,0.05293122124328284
2022-04-01,0.01668063745233987,-4.126220392312299e-4,0.009982993889844714,0.004680437620829521,0.4787240591574367,-0.0012995405786637173,-0.019654665576550247,-0.1307727796455597,-0.012830667929527941,0.16272807108594475,0.19170691677444762,0.010022993440584167,0.04123415645060767,0.014100356692926239,0.013520198134756892,0.1957089896132152
2022-07-01,0.00962752976319772,-0.0025609622818980934,-0.0030160035098598156,0.011325732979862075,-0.13943658549963722,-0.010793675697865511,-0.009853846821685221,0.004151518792162115,-0.00958475291018081,-0.008588191115491549,0.08388493882885294,0.023816977491525636,-0.03410369016676802,0.009659551911176642,0.013125046901761715,0.1388903467553671
2022-10-01,0.016921443595312488,0.017696977464603136,0.0077032013783979525,0.0054345164356068175,0.0902420451374453,-0.0027802854069810716,-0.05303214662060071,-0.026272986694458864,0.007337441522699748,0.27831458733248593,0.08649464033441401,0.022811731904707665,-0.007808379016180918,0.011044212572776112,0.010424719999585936,0.12064209335181528
2023-01-01,-0.005046012763378704,0.0465717439794361,0.048374318403912445,-0.007607104714476079,-0.08183218743784662,0.0016247118352670786,-0.007882345486549196,0.039862039495190946,0.010016850637766916,-0.29422953387960743,0.14119856252949453,0.058235366578974,-0.034823261678001496,0.008562206707230015,0.004418808274804122,-0.10338025302553588
2023-04-01,-0.004227969997189258,0.0546339780173698,0.035808640415006296,0.00569941814953099,-0.5379759449216106,-0.002724082824013303,0.04647513583046938,-0.04428765032049378,-0.019333479279417996,0.12783422290024826,0.011518852918722317,0.013295550255176763,0.0075397649328358424,0.005669656336142821,0.005396263706604903,0.029831526096082958
2023-07-01,0.006944334440273533,0.06616972647317418,-0.007211335596557406,0.007771488419969332,-0.5306449517548643,0.001290762888733683,0.04587322271221853,0.00776148801378339,-0.005148522115242648,-0.05834764644053579,-0.18166634146236915,0.005886530940881384,-0.006377130196293459,0.012753176449933146,0.005799024910800403,0.027052549287041497
2023-10-01,0.01297655376852864,0.012741463234242273,-0.0026012912481207847,0.008736867850931454,-0.22667411847224653,0.002561696800013819,0.1193708890635854,0.05644043278956519,-0.009016849594603086,-0.039003375053917835,-0.11746358892042608,0.012929156513940328,0.0047176578555833005,0.010271024231498343,0.008095865670617885,0.027109703008362178
2024-01-01,-0.0029434647101165726,-0.004857287915416033,0.033686312076199855,0.004000846722701993,-0.07679049471403968,-0.003679226286505449,0.035592844455385596,-0.033189108431862166,0.0057643828177801545,0.14801824964575455,-0.016134418608995227,-0.004314759562165286,-0.0012785065073772812,0.014157553799777024,0.013115363103101588,0.0179183255528005
2024-04-01,-0.0026114700561166724,-0.021752358959021164,-0.0012493912930876911,0.0050302742314704925,0.045561400943612065,0.0043057369014722945,0.020291640612434252,0.023627891939866565,-0.0021864088607178103,-0.0813434621867862,-0.047644577117307685,0.017346915584254795,0.004005039527842862,0.021137519081484757,0.011097784086793407,-0.02497962720147663
2024-07-01,0.010495779033240187,-0.020891403348564864,0.018549849459358767,0.013685183683998823,-0.02298524302650011,0.0032901722525180196,0.012071146325172793,-0.007518118964934893,0.0023306775924529536,0.08579877238722364,-0.06717891670904068,0.01648237578680357,-0.001292895852096132,0.008177822275265152,0.011452426525271122,-0.008604936019309792
2024-10-01,0.010877065652106544,0.007046295763449534,-0.027724758659239606,0.00941305318784789,0.006727908988871038,0.0016858729136740597,0.006225564035982789,-0.016874730599555934,0.007798004009126721,-0.19981343762365772,-0.0072955440920651204,0.017142482548259248,0.003968481605745949,0.015109922991802933,0.011611407545924175,-0.0014172494905259538
