Estimate,Std. Error,t value,Pr(>|t|),variable
0.017321075352710442,0.02426709269965764,0.7137680465923636,0.47951493207808593,(Intercept)
-0.6249303409524777,0.13104076975207354,-4.768976419589362,2.4647541787966907e-5,y_lag1
-0.010129716722542505,0.01926203046157811,-0.5258903905664675,0.6018680220133963,f_lag0
