;2010T4;2011T1;2011T2;2011T3;2011T4;2012T1;2012T2;2012T3;2012T4;2013T1;2013T2;2013T3;2013T4;2014T1;2014T2;2014T3;2014T4;2015T1;2015T2;2015T3;2015T4;2016T1;2016T2;2016T3;2016T4;2017T1;2017T2;2017T3;2017T4;2018T1;2018T2;2018T3;2018T4;2019T1;2019T2;2019T3;2019T4;2020T1;2020T2;2020T3;2020T4;2021T1;2021T2;2021T3;2021T4;2022T1;2022T2;2022T3;2022T4;2023T1;2023T2;2023T3;2023T4;2024T1;2024T2;2024T3;2024T4;2025T1
Internet;5.92;6.82;7.29;8.95;9.89;10.7;11.56;11.92;12.17;12.49;14.91;15.89;17.58;19.45;23.5;25.61;30.05;30.48;33.26;41.06;42.75;42.78;43.98;50.0;50.4;53.94;55.21;64.74;63.67;60.62;60.96;68.2;64.69;65.58;66.23;74.09;71.33;74.1;75.68;79.96;82.9;85.11;86.23;93.24;90.45;89.64;91.22;99.76;97.01;97.19;98.9;106.8;103.42;103.44;104.75;112.73;109.21;108.23
