;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Internet;0.0;0.01;0.1;0.2;0.2;0.2;0.4;0.9;1.3;1.72;2.46;3.81;5.92;9.89;12.17;17.58;30.05;42.75;50.4;63.67;64.69;71.33;82.9;90.5
