;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Bande passante;200.0;310.0;1240.0;7100.0;11500.0;25130.0;25130.0;51200.0;75000.0;124400.0;266000.0;412000.0;450000.0;450000.0;650000.0
