;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Téléphone fixe;136.0;123.0;111.0;125.0;121.0;124.0;122.0;110.0;98.0;87.0;73.0;57.0;47.0;37.0;37.0
