Estimate,Std. Error,t value,Pr(>|t|),variable
0.01528549898909569,0.0026228623373094045,5.8277930837864425,1.7629906358058417e-7,(Intercept)
-0.7750335251888758,0.1222023801713325,-6.342213008472082,2.2336944166560902e-08,y_lag1
-1.0114048944527005,0.15460943576894143,-6.541676382314796,9.924357081405033e-9,y_lag2
0.7217746072838027,0.0019087304608903803,378.14380923491467,2.8252239691704983e-113,f_lag0
0.5616669813108149,0.08819326528422332,6.368592652746357,2.007018341757185e-8,f_lag1
0.7304025893651567,0.1115750478329035,6.546289726525762,9.739337918955759e-9,f_lag2
