Date,facteur
2010-04-01,3.3862155467319695
2010-07-01,1.899323585333314
2010-10-01,1.4519734853896764
2011-01-01,2.193248450074629
2011-04-01,2.73854978212829
2011-07-01,2.3548036412791995
2011-10-01,1.6645055237272033
2012-01-01,0.4273365739847568
2012-04-01,1.8989115306547477
2012-07-01,1.6281629849593204
2012-10-01,0.45898710297639334
2013-01-01,-0.059069093679911935
2013-04-01,1.96067804559152
2013-07-01,0.5667689450913793
2013-10-01,-0.20143405764022132
2014-01-01,0.5349315601442064
2014-04-01,-0.07850626665739117
2014-07-01,-0.21510118894871613
2014-10-01,0.1932997675022071
2015-01-01,-0.06075610816285563
2015-04-01,-0.14339512552453723
2015-07-01,-0.18477257448613213
2015-10-01,-0.40715983754255874
2016-01-01,-0.3760938647163687
2016-04-01,0.3914959210049551
2016-07-01,0.006144368000360668
2016-10-01,-0.18298120087905523
2017-01-01,0.5886738377603489
2017-04-01,0.1954574751156907
2017-07-01,-0.01899006006099011
2017-10-01,-1.0952680075023509
2018-01-01,-0.17836046775095138
2018-04-01,-0.1304490673507941
2018-07-01,1.2659580695921229
2018-10-01,0.19324711166632516
2019-01-01,1.2371038185759806
2019-04-01,-0.586410803782764
2019-07-01,0.09603916201356796
2019-10-01,-0.32809569144244777
2020-01-01,-0.0042952402119321624
2020-04-01,-1.1948586793008744
2020-07-01,-0.28561954599665584
2020-10-01,0.9581779530035995
2021-01-01,0.9729989927124423
2021-04-01,-0.17591089754967165
2021-07-01,-0.7916279092061168
2021-10-01,-1.8631768438149623
2022-01-01,-1.218402572659974
2022-04-01,-4.677981180240385
2022-07-01,-2.8265621255566127
2022-10-01,-1.9449832707315085
2023-01-01,-2.729727548340183
2023-04-01,-2.0933693126596427
2023-07-01,-0.7543841507921109
2023-10-01,-0.9589036627915968
2024-01-01,0.1828998558777454
2024-04-01,-1.5044441685986243
2024-07-01,-0.9725961919314813
2024-10-01,0.33589130289338665
2025-01-01,-1.0987753152088355
2025-04-01,1.2496817915993788
2025-07-01,-0.45730315438977515
2025-10-01,1.1362869204137878
2026-01-01,-1.064287364454747
2026-04-01,-1.3037005552347676
