Estimate,Std. Error,t value,Pr(>|t|),variable
0.11182160770697998,0.12210467871305607,0.9157847912589727,0.3652680270810925,(Intercept)
0.5269633962985862,0.05536443736219724,9.518084557622473,7.86847510470781e-12,f_lag0
