Date,y,ajuste
2011-01-01,0.002049504429747273,0.0059160557572400735
2011-04-01,0.03010624374104154,0.028748037211320777
2011-07-01,0.02513573887156717,0.0233286901338918
2011-10-01,0.010696806478883047,0.014112765472252566
2012-01-01,0.009537182836625746,0.0012978012853744822
2012-04-01,0.0111494210329397,0.006650935267908531
2012-07-01,0.017564683706135398,0.022682665316396067
2012-10-01,-0.0018465864426051581,-0.0015609357097988198
2013-01-01,-0.02013933497639897,-0.015416204300425666
2013-04-01,0.015185128433241601,0.006613520939011581
2013-07-01,0.015501745943689471,0.016205126685462985
2013-10-01,0.007052756588519671,0.0031638838185747958
2014-01-01,-1.5895670652099625e-4,-0.004450262643660412
2014-04-01,0.015496981067400384,0.018155679056366694
2014-07-01,0.009060555904037315,0.016643440647211905
2014-10-01,0.0028376475933562517,-5.139198693666115e-4
2015-01-01,-0.007885670657712396,-0.011751849588129451
2015-04-01,0.003938810581182395,1.6683521891660592e-4
2015-07-01,0.0035000207488629087,0.005960636797833339
2015-10-01,0.003205887302781818,-0.0010472791497203524
2016-01-01,-0.00776258318401446,-0.0014963202549202097
2016-04-01,0.011480866381203825,0.009974135711508689
2016-07-01,0.011559658422214625,0.014049941065936395
2016-10-01,0.012486446464766487,0.002614482100565245
2017-01-01,-0.004507041836204095,-0.0024593128947010285
2017-04-01,0.024022638489608283,0.020972739799965664
2017-07-01,0.007733107581422871,0.009647128765680918
2017-10-01,-8.871861447428131e-4,-6.330519946688862e-4
2018-01-01,-0.013459602638357993,-0.013499753943673424
2018-04-01,0.00690769474391395,0.007140479595677237
2018-07-01,0.018259453755508304,0.020037664827948706
2018-10-01,0.002468960973471823,0.0033073284931852114
2019-01-01,0.015005647928600041,0.01340084569415773
2019-04-01,0.006576800186447684,0.006284035100499994
2019-07-01,0.021797460329873175,0.023690794061306857
2019-10-01,0.003946046071748199,0.0046360344692473986
2020-01-01,0.001987257466485204,0.004470860533390078
2020-04-01,0.03452566190950179,0.03513211495883807
2020-07-01,0.0053074833541728594,0.012186606745552228
2020-10-01,0.002444725544668458,0.0034001049169947815
2021-01-01,-0.004397858571312696,7.862550978610322e-4
2021-04-01,0.01185636063850204,0.010594384917520914
2021-07-01,0.005917062414969365,0.011946557404857963
2021-10-01,-0.011302801154577935,-0.004383175452780039
2022-01-01,-0.012182976082254271,-0.011092998271646295
2022-04-01,-0.008849086472503487,-0.0014200070865607664
2022-07-01,0.004676353902670627,0.012824191396064782
2022-10-01,0.0018588247793545065,0.004351521077136514
2023-01-01,-0.02209941096164947,-0.017470492925368314
2023-04-01,0.005044499017959225,8.070477434080217e-4
2023-07-01,0.014127153569109652,0.005010863738860321
2023-10-01,0.016471406674243738,0.01353245628848121
2024-01-01,0.010160728116622053,0.0021589401007750288
2024-04-01,-0.004439222870349369,0.002149755385655581
2024-07-01,0.008200500289451185,0.014754039778514728
2024-10-01,0.018622731552769167,0.008281320379436918
2025-01-01,-6.917064741749357e-4,-0.003594711835132429
2025-04-01,0.019362165819460486,0.019611372628720113
2025-07-01,0.006622091415682263,0.005307174985233438
2025-10-01,0.041757915069977614,0.026054882990085217
2026-01-01,0.010986554441441143,0.005541536742377813
2026-04-01,0.005327815205887987,0.015397767415686867
2026-07-01,NA,0.006734598067737438
