Estimate,Std. Error,t value,Pr(>|t|),variable
0.017081516772074968,0.055293697668995154,0.30892339438628447,0.7594465007867119,(Intercept)
0.026743662127957653,0.03851540697459374,0.6943627038810419,0.4926261610329523,f_lag0
