Date,y,ajuste
2018-07-01,-0.10103166809115116,-0.17526528705468075
2018-10-01,0.17874607532769105,0.011134611905804982
2019-04-01,0.007758450606099032,-0.04463159787837071
2019-07-01,-0.08191866220877664,-0.039699766759000804
2019-10-01,0.08840635230276028,0.02642106352322407
2020-01-01,0.32035781580654366,0.09924136459960443
2020-04-01,-0.3151974329929672,-0.19561513500834365
2020-07-01,-0.03970963736317401,0.032296147985895945
2020-10-01,0.059241936740326295,0.1998740505094531
2021-01-01,0.3126448867934357,0.2927699793253186
2021-04-01,-0.10453626799504612,-0.1952907191883084
2021-07-01,-0.1879814779938389,-0.1741221286626496
2021-10-01,-0.02853866240417169,0.06296331376332245
2022-01-01,0.3290495354408325,0.29548816687622015
2022-04-01,-0.10415347315344547,-0.0796872611609129
2022-07-01,-0.16131708455397842,-0.19369932566733022
2022-10-01,-0.00801983492776337,0.006272587926933712
2023-01-01,0.2703438915671903,0.2984220043555483
2023-04-01,-0.1712236368457134,-0.09390963188825809
2023-07-01,-0.1821309219388052,-0.13356201633754416
2023-10-01,0.1547035849782894,0.1068664185613343
2024-01-01,0.21371410509785171,0.2591690328977344
2024-04-01,-0.13984191076536234,-0.09152474128932414
2024-07-01,-0.2024176474965813,-0.19105165012318795
2024-10-01,0.16680821224435327,0.17306250926674618
2025-01-01,0.20840572900590537,0.27601441944510513
2025-04-01,-0.08062365083873857,-0.10904653937265381
2025-07-01,-0.23649731394676543,-0.18845362743746574
2025-10-01,0.19625323508196502,0.15353776640919173
2026-01-01,0.287244765938123,0.2605652838916809
