Estimate,Std. Error,t value,Pr(>|t|),variable
0.05508896242442071,0.019976454948641142,2.757694624299094,0.011794668712523338,(Intercept)
0.11142055372704773,0.17024930951862638,0.6544552459101609,0.5199225668006227,y_lag1
-0.13123471104885776,0.15162815021751538,-0.8655036077443232,0.39654273368438775,y_lag2
0.2507515926394799,0.06572358857614143,3.8152449991220685,0.0010096516690790804,y_lag3
-0.18752719079662222,0.07384863391040727,-2.5393454268108617,0.01908053260166222,y_lag4
1.0952842189031347,0.06110058677518396,17.92591981044583,3.3090128887493216e-14,f_lag0
0.11166608876755629,0.16229024349302057,0.6880640903860532,0.4989430391481967,f_lag1
0.2818496903103527,0.1454947512674026,1.9371811550256228,0.06629106814605157,f_lag2
