Estimate,Std. Error,t value,Pr(>|t|),variable
-0.02050333313586586,0.01748944714171485,-1.1723259728983917,0.25060700597842167,(Intercept)
-0.6977435121064002,0.15249977298781833,-4.575374103423327,8.24292337096922e-5,y_lag1
-0.8992645290372904,0.1053243509470827,-8.538049567370235,2.092462541408048e-9,y_lag2
-0.5588869809181947,0.14573497791310724,-3.8349543048713013,6.25080706449881e-4,y_lag3
0.06545372623821334,0.00881507806602094,7.425200973603932,3.5025872534635316e-8,f_lag0
0.05631429677746708,0.013906106444415103,4.049609213230474,3.495863487707907e-4,f_lag1
0.04791983682131881,0.013440259009676755,3.56539533849886,0.0012831100537253678,f_lag2
0.035632253523018,0.01179600115568801,3.020706174298414,0.00522192749356115,f_lag3
