Date,facteur
2020-04-01,-0.44063045726266514
2020-07-01,-1.453377465513896
2020-10-01,1.8560518582140224
2021-01-01,0.9019609234664979
2021-04-01,-1.5214160211190153
2021-07-01,-1.5437654624049146
2021-10-01,1.9197810354325207
2022-01-01,0.7907588670746035
2022-04-01,-1.4450139297510318
2022-07-01,-0.759713534598716
2022-10-01,1.378432368676189
2023-01-01,0.7832507421755653
2023-04-01,-1.0506155414943308
2023-07-01,-1.4940307213025152
2023-10-01,1.0619203728903979
2024-01-01,1.3513832246168636
2024-04-01,-1.4017222066849098
2024-07-01,-0.05784717107952564
2024-10-01,0.79317481014222
2025-01-01,1.0708474033544417
2025-04-01,-1.4206848031580257
2025-07-01,-1.198394132878177
2025-10-01,2.362782878949703
2026-01-01,0.8302802165779347
2026-04-01,-1.3134132543232373
