Date,y,ajuste
2017-04-01,0.1806479162359249,-0.0064108993560969205
2017-07-01,-0.04219554116323643,0.02445810374213973
2017-10-01,0.24878745638514932,-0.04396877621943683
2018-01-01,-0.2891969947230262,-0.07600937793704704
2018-04-01,0.16303426060941106,0.2206118558598436
2018-07-01,-0.04370266379522558,-0.20236817686967573
2018-10-01,0.1675921530108262,0.26072919714895015
2019-01-01,-0.290568954347342,-0.1831769894426965
2019-04-01,0.18556239414538922,0.2592163695902307
2019-07-01,-0.0685235319834181,-0.18531649495620117
2019-10-01,0.18349394273335395,0.16640844299868454
2020-01-01,-0.281243478673427,-0.27384771652667345
2020-04-01,-0.7389567165912396,-0.6274816939169389
2020-07-01,0,0.07319069300374541
2020-10-01,0.3810016359297901,0.49998913616954127
2021-01-01,0.29066651295303103,0.29539186497327374
2021-04-01,-0.5786332829156313,-0.3697187772266775
2021-07-01,-0.018391322971423207,-0.04251626888710663
2021-10-01,0.3465308588175784,0.3905891142450789
2022-01-01,0.27696032025763984,0.14759080242438624
2022-04-01,-0.5594603273832242,-0.5119469321984849
2022-07-01,0.03001297083039045,-0.053884791608502514
2022-10-01,0.25002296934003443,0.24068432519730648
2023-01-01,0.5883347602844342,0.27514296951449146
2023-04-01,-0.7143754811797995,-0.6778993290768585
2023-07-01,-0.04678657567912037,0.06667333409931546
2023-10-01,0.4882861167991672,0.31172163468067104
2024-01-01,0.28467816511638055,0.43773422198443984
2024-04-01,-0.5606316467055539,-0.6168321015819733
2024-07-01,-0.1057997864753446,-0.05383376748343238
2024-10-01,0.22489947801647503,0.4993425428247241
2025-01-01,0.3126313914997292,0.28753784824600165
2025-04-01,-0.5889166665632724,-0.5235738133627864
2025-07-01,0.23253502076419963,-0.006656703843868149
2025-10-01,0.3589450924732711,0.34239466675166075
2026-01-01,0.24572335940309475,0.16899929149495851
