Date,y,ajuste
2021-01-01,0.477530106063337,0.5256477864019112
2021-04-01,-0.6325622088580456,-0.6451537515955865
2021-07-01,-1.0615885531663587,-1.040603464762685
2021-10-01,0.9474286110476655,1.1000045712695194
2022-01-01,0.42870055940744045,0.429196910720578
2022-04-01,-0.5569863553113508,-0.6188665159644108
2022-07-01,-0.2933336568321918,-0.3537669946592583
2022-10-01,0.6290197418589787,0.41800548897718787
2023-01-01,0.2124478591038388,0.16568550953441152
2023-04-01,-0.149722275662314,-0.26406515399723396
2023-07-01,-1.0426440919477922,-0.9794748362334318
2023-10-01,0.2617862880731838,0.2385090684627072
2024-01-01,1.0359936409192287,0.9793312719911892
2024-04-01,-0.7625741082930264,-0.7110822084102619
2024-07-01,0.38684446633313563,0.2467668453126105
2024-10-01,-0.03594454827703908,0.05102850806055936
2025-01-01,0.5254535322798666,0.6155568300424029
2025-04-01,-0.4530049558210596,-0.44953421677391714
2025-07-01,-0.7582903953141313,-0.7228433269088643
2025-10-01,1.4042805903093445,1.464376638920688
2026-01-01,0.37283455736194204,0.32531691602940427
2026-04-01,-0.6857160106360336,-0.5240830837789023
