Estimate,Std. Error,t value,Pr(>|t|),variable
-0.012003440206055113,0.10647843334210895,-0.11273118723947378,0.9107042559592455,(Intercept)
-0.5760643163634083,0.14808475679846253,-3.890098676040026,3.021791888407489e-4,y_lag1
-0.35964158186638284,0.15706192052674836,-2.2898076163861387,0.026377669643674943,y_lag2
-0.3733039440924474,0.15621621563738827,-2.389661934705721,0.020755688678482598,y_lag3
-0.27542031609819934,0.12737093895246301,-2.1623481648430873,0.035500893610607334,y_lag4
-0.15184360651402928,0.053464194383010574,-2.8400990282625664,0.0065502754268626185,f_lag0
