Date,y,ajuste
2010-07-01,0.029882610120493425,0.0238866720511135
2010-10-01,0.020409600163810993,0.022415270219374225
2011-01-01,0.02342183460264735,0.025875243929698356
2011-04-01,0.025897960682677024,0.029462866797641964
2011-07-01,0.024047582090542363,0.026287735015429265
2011-10-01,0.021419832348611223,0.021273524003667395
2012-01-01,0.016511755527222505,0.012509237270585179
2012-04-01,0.025172171639464835,0.02445143339825598
2012-07-01,0.020324610351893924,0.022253087808627864
2012-10-01,0.017603078749633738,0.012472919050118242
2013-01-01,0.008957368475162042,0.010024270556798552
2013-04-01,0.022029113273262624,0.02348904081737379
2013-07-01,0.014236212558863315,0.013165833720213262
2013-10-01,0.009281656746203737,0.007679951888081687
2014-01-01,0.014004455695157958,0.013160835172718932
2014-04-01,0.008923686683884213,0.008592989247875885
2014-07-01,0.009785838940059577,0.007171215777520037
2014-10-01,0.0129419542493725,0.01078036854684551
2015-01-01,0.0078054971914642834,0.009063695856638788
2015-04-01,0.01299902219126281,0.007322054619281589
2015-07-01,0.008140879412131596,0.008812999989919582
2015-10-01,0.00952437923919014,0.005690569994335456
2016-01-01,0.012768359911223826,0.006798471355986999
2016-04-01,0.012450425642876795,0.013527591855118141
2016-07-01,0.005837971508864115,0.009020902728511651
2016-10-01,0.009695687560506983,0.0062719865455531645
2017-01-01,0.010110643330044411,0.013658905801619846
2017-04-01,0.0105816067548119,0.009316427576003667
2017-07-01,0.00646282243898888,0.008628289112039281
2017-10-01,-0.0032930711712033656,-3.348440150673342e-4
2018-01-01,0.005659404785252065,0.005593664588029842
2018-04-01,0.008176594107517587,0.006973572790468908
2018-07-01,0.017155286097809253,0.01816411818263252
2018-10-01,0.011969798100373907,0.010189512750536547
2019-01-01,0.01955850845999585,0.018507116237113302
2019-04-01,0.0010781423489856223,0.005147629565401103
2019-07-01,0.007882665694191715,0.008032678567428307
2019-10-01,0.006288040821369023,0.005650117327907748
2020-01-01,0.0077664899397422715,0.00841452970326996
2020-04-01,-0.004815425322389544,-7.005134877039216e-4
2020-07-01,0.004998204715006338,0.0045035276283819465
2020-10-01,0.016744939634744327,0.015154368492324724
2021-01-01,0.018514136464006015,0.01652389604916133
2021-04-01,0.008576422036039588,0.008421923862693647
2021-07-01,0.0036910217901500175,0.002922274730633006
2021-10-01,-0.006119278107902915,-0.005457162914595026
2022-01-01,-0.0030212432750431617,-0.0015995284041201156
2022-04-01,-0.02751899910695421,-0.027881338378809115
2022-07-01,-0.012929408728044933,-0.014892070901133666
2022-10-01,-0.007530921226381437,-0.007310277640927652
2023-01-01,-0.012676042945638955,-0.013237740082838297
2023-04-01,-0.008408733148549175,-0.008535731034522558
2023-07-01,0.0027595272738025756,0.0016170999906764349
2023-10-01,9.468404239498796e-4,9.68845377074946e-4
2024-01-01,0.00923691666068649,0.009377228124840173
2024-04-01,-0.006558567614483479,-0.002930791342369201
2024-07-01,-0.0014593075385587184,-5.979119276116529e-4
2024-10-01,0.008675588608454632,0.009794153431506534
2025-01-01,-0.0014001896490913879,-3.6161770554206146e-4
2025-04-01,0.01396795182513344,0.01692608169825281
2025-07-01,0.004362334286572178,0.004328403847885383
2025-10-01,0.01698119953721111,0.016629776266459086
2026-01-01,-0.004019945349181597,9.427127986275582e-4
2026-04-01,-0.005610221076697286,-0.0031508174518102205
