Date,facteur
2010-04-01,3.1550293275048484
2010-07-01,1.8846125108800615
2010-10-01,1.06557436843733
2011-01-01,0.2580850112139158
2011-04-01,4.151092572523382
2011-07-01,2.526311058528937
2011-10-01,0.4229218691215041
2012-01-01,-0.7802480916619321
2012-04-01,0.27343226876932186
2012-07-01,2.720289121686464
2012-10-01,-1.7578399201159869
2013-01-01,-3.9904210966232405
2013-04-01,0.6919748584635732
2013-07-01,1.6060428028164322
2013-10-01,-1.7809538996290366
2014-01-01,-2.022992676791241
2014-04-01,2.256042152612479
2014-07-01,1.6237673715617773
2014-10-01,-1.78272254607625
2015-01-01,-3.154554858141406
2015-04-01,-0.9531777134225737
2015-07-01,-0.10822432541137919
2015-10-01,-1.834581396075498
2016-01-01,-1.5708107682901027
2016-04-01,0.632209454323567
2016-07-01,1.2297974981979232
2016-10-01,-1.414675407270191
2017-01-01,-1.7933539529890496
2017-04-01,2.6296861150166118
2017-07-01,0.4672100188817815
2017-10-01,-2.037018363576507
2018-01-01,-3.1501071076841156
2018-04-01,0.3942267050670408
2018-07-01,2.3387022751401316
2018-10-01,-1.4820131209337197
2019-01-01,0.9548601022077278
2019-04-01,0.05839506255586638
2019-07-01,2.6535183380899974
2019-10-01,-0.4921483653108106
2020-01-01,-0.7237249820643004
2020-04-01,5.476659488559513
2020-07-01,0.42248802048164075
2020-10-01,-1.2593722714723274
2021-01-01,-0.3192568842137494
2021-04-01,0.7547961611637611
2021-07-01,0.7759900134662823
2021-10-01,-2.489127853145346
2022-01-01,-2.878774256714832
2022-04-01,-1.0433983890037264
2022-07-01,0.9762038983930051
2022-10-01,-0.814222826907513
2023-01-01,-4.777761914792919
2023-04-01,-0.7337153282228404
2023-07-01,-0.10398291879186648
2023-10-01,0.18940998575778156
2024-01-01,-1.249935985633919
2024-04-01,-0.9370779350745749
2024-07-01,1.6932754176592502
2024-10-01,0.39491258261141077
2025-01-01,-2.4845939738276104
2025-04-01,2.140957311301027
2025-07-01,-0.1226702882014873
2025-10-01,2.9188276521619656
2026-01-01,-0.5087449323752248
2026-04-01,0.8149029552889664
