Date,facteur
2010-04-01,0.3437618807071483
2010-07-01,-0.2460824447631969
2010-10-01,0.061883630607425834
2011-01-01,0.40626588609567593
2011-04-01,-1.2798544987799034
2011-07-01,0.5498482922282044
2011-10-01,3.30713335422867
2012-01-01,-2.160720359099958
2012-04-01,-0.4874991891174807
2012-07-01,-1.8586496270173172
2012-10-01,3.741499794990842
2013-01-01,-4.287172490711388
2013-04-01,0.0803439422511567
2013-07-01,0.14219247913236757
2013-10-01,-0.8289961505150004
2014-01-01,-0.046559324797556804
2014-04-01,-0.03280554712564509
2014-07-01,-2.2947429840454414
2014-10-01,1.435581228900787
2015-01-01,0.6429140706944001
2015-04-01,2.602926996989841
2015-07-01,-0.16648207906193677
2015-10-01,1.5348666773180257
2016-01-01,-0.9324754925914726
2016-04-01,0.5516806034346374
2016-07-01,-2.3965788212798995
2016-10-01,1.7482674124504909
2017-01-01,0.2997176485354436
2017-04-01,0.033844444964178315
2017-07-01,-1.7007452528168117
2017-10-01,2.402991952986887
2018-01-01,-0.6584124019511661
2018-04-01,0.12099765249823839
2018-07-01,-1.4207420975358365
2018-10-01,2.2249719890499504
2019-01-01,-0.4633694174157552
2019-04-01,0.3570919735203223
2019-07-01,-1.7174767006970175
2019-10-01,1.5735476192367328
2020-01-01,-0.6722075293757618
2020-04-01,-9.760380537797396
2020-07-01,7.438233279758369
2020-10-01,1.6529486195805057
2021-01-01,0.37630561505282056
2021-04-01,-1.3680188887853917
2021-07-01,-0.5618776064818585
2021-10-01,3.5965018619365012
2022-01-01,-3.2655443732842886
2022-04-01,0.19706235205985698
2022-07-01,-0.31833654255677274
2022-10-01,1.9227575145022473
2023-01-01,-0.8754619291796167
2023-04-01,-1.7641423820929554
2023-07-01,1.2083149195343441
2023-10-01,2.9743287420054028
2024-01-01,-1.8632691777923183
2024-04-01,-1.4753631353499144
2024-07-01,1.2713177431058063
2024-10-01,2.7564074117147968
2025-01-01,-2.5914615211385197
2025-04-01,-1.0623624499280877
2025-07-01,1.2582617587067209
2025-10-01,3.998977798322297
2026-01-01,-4.255956194015429
