Date,y,ajuste
2007-04-01,0.029457888861987414,0.02830041735816233
2007-07-01,0.08422941817382856,0.06305560323718205
2007-10-01,0.04289613967927863,0.03853745936741294
2008-01-01,0.02888625003096834,0.045981571549673375
2008-04-01,0.03788403918107086,0.036806465394074284
2008-07-01,0.040366071436297446,0.041116190587801145
2008-10-01,0.023144460264452604,0.02924403129016045
2009-01-01,0.030218996308123636,0.02969119237426091
2009-04-01,7.651435017290709e-4,0.02617084940291912
2009-07-01,0.06350490734339154,0.04381857060385195
2009-10-01,0.009287992466470385,0.020771723806726157
2010-01-01,0.06630003619956781,0.053318310825503375
2010-04-01,0.030334597192144486,0.013547882817768555
2010-07-01,0.08995132218869983,0.060788605746968497
2010-10-01,0.04734820510523896,0.034627985354211764
2011-01-01,0.04263387218316339,0.05315837873441202
2011-04-01,0.04682640383113146,0.027291019081293628
2011-07-01,0.033043428053227686,0.06623323495807021
2011-10-01,0.011113670727477043,0.020950221548673934
2012-01-01,-0.008654732357172179,-0.0016714205192588528
2012-04-01,0.03212287979696171,0.030044049151923373
2012-07-01,0.022851646209190335,0.0016547567314512141
2012-10-01,0.018861405426521927,0.0031767468105316637
2013-01-01,0.012733834774476094,0.0010359890272305648
2013-04-01,0.011948775615410412,0.04777678282501014
2013-07-01,0.03278901618956098,0.027072854448817553
2013-10-01,0.02627079484762973,0.025822790717920326
2014-01-01,0.022284265563898842,0.028386776365093565
2014-04-01,-0.001961350498962844,0.024434395768507974
2014-07-01,0.021998991173909133,0.02176171830463856
2014-10-01,-0.0032362853996055208,0.018954442163977105
2015-01-01,-0.016640003609033727,-0.010786753416413122
2015-04-01,-0.008727210269389829,-0.012438543320996705
2015-07-01,0.03290981772335044,0.055236850277537615
2015-10-01,-0.031283612230808444,-0.026824706409399456
2016-01-01,-0.02386658430066113,-0.03048829542303843
2016-04-01,-0.014945670036299319,-0.015002500006155592
2016-07-01,0.04485247126412695,0.038314443290491926
2016-10-01,-0.04306834947062477,-0.030514790129658784
2017-01-01,0.006506703708669903,0.005195376036499375
2017-04-01,0.006369524260184889,0.00456321185319339
2017-07-01,0.0509484237403548,0.05502486626392267
2017-10-01,-0.007576653081452278,-0.023463634915240037
2018-01-01,-0.005090812167981795,-0.025118638724053486
2018-04-01,0.007615175879585934,0.004634705668144211
2018-07-01,0.04472922177697747,0.047957337997059826
2018-10-01,-0.0287090515251478,-0.025624149357083868
2019-01-01,-1.7883489116421458e-4,0.0012348412144721939
2019-04-01,0.010740238660892132,0.01107209902359028
2019-07-01,0.049408210835308,0.04913381666863461
2019-10-01,-0.017755590168128776,-0.020376650961789217
2020-01-01,-0.017138769000803578,-0.004459514548218293
2020-04-01,-0.007834595277261158,0.00442932814005317
2020-07-01,0.05463597453686475,0.036610377123598624
2020-10-01,0.02767554804690242,0.017501843270866145
2021-01-01,0.0010516311362120945,-0.0020963973439312566
2021-04-01,-0.004700456412587428,-0.003744619170003985
2021-07-01,0.054747851386919066,0.048216429449498464
2021-10-01,-0.013121160514897312,-0.00985319146781578
2022-01-01,-9.159919175658615e-4,-0.006439834460572403
2022-04-01,0.0051730959393267995,0.006210139439222099
2022-07-01,0.05806429832677118,0.05376416586038425
2022-10-01,-0.03230917205652872,-0.02206914394511593
2023-01-01,-3.5924634286033097e-4,-0.0026063654575687115
2023-04-01,0.023142084770331195,0.01487783822677544
2023-07-01,0.05708244386242711,0.050461040231189656
2023-10-01,-0.025149555146416702,-0.024246432726985286
2024-01-01,-0.011520657366482112,-0.007803927673035862
2024-04-01,0.0302969724651998,0.021714691769919782
2024-07-01,0.05656200816686052,0.05019106357998636
2024-10-01,-0.033057654077621734,-0.027883837182889254
2025-01-01,-0.015509279967595546,-0.014042527804028017
2025-04-01,0.02389797459033005,0.024367958165350995
2025-07-01,0.03939933850409538,0.03853460891994768
2025-10-01,-0.032853613928406133,-0.02922506721065586
2026-01-01,-0.03621052627610588,-0.022509063034725135
