Date,delta_log
1998-04-01,-5.716262923218807e-4
1998-07-01,-0.055119399535067615
1998-10-01,0.018463032337304952
1999-01-01,0.022990937214903084
1999-04-01,-0.00737965532338869
1999-07-01,-0.027039618889837413
1999-10-01,0.019481237104360005
2000-01-01,0.012463809042515095
2000-04-01,0.004820609774546014
2000-07-01,0.07965163581553902
2000-10-01,-0.011874945163551587
2001-01-01,0.006887684717145959
2001-04-01,0.05695909575823599
2001-07-01,-0.03898699710440923
2001-10-01,0.03663612913955916
2002-01-01,0.0021640692932454186
2002-04-01,-0.017445120170579642
2002-07-01,0.007575383881166076
2002-10-01,0.019880839988235977
2003-01-01,0.012107035154954815
2003-04-01,0.030084803061424026
2003-07-01,0.04727159032275274
2003-10-01,0.0036416734044166787
2004-01-01,0.005784872291098253
2004-04-01,0.0026770577930683714
2004-07-01,0.03504110853290143
2004-10-01,-0.046854821936110014
2005-01-01,0.06569121031978398
2005-04-01,0.0299021899889631
2005-07-01,-0.02352161212884596
2005-10-01,0.011796646999810534
2006-01-01,0.03952136896102232
2006-04-01,0.04986929109594307
2006-07-01,-0.04348466057140499
2006-10-01,0.05218071925456158
2007-01-01,-0.06565735015069052
2007-04-01,0.012818771038990207
2007-07-01,0.07042263412267147
2007-10-01,0.02497052546647538
2008-01-01,0.016421107348875807
2008-04-01,-0.007411604742394218
2008-07-01,-0.002239985620466456
2008-10-01,0.010998443010240777
2009-01-01,-0.09307007918977384
2009-04-01,-0.05199108716703549
2009-07-01,-0.0017109394596843686
2009-10-01,0.005517134583019612
2010-01-01,0.18665331077200165
2010-04-01,-0.027344628823309236
2010-07-01,0.007511929155972652
2010-10-01,6.650041807834128e-4
2011-01-01,0.04663080668308872
2011-04-01,0.017661852977139958
2011-07-01,-0.00280918545008646
2011-10-01,0.06606547741281155
2012-01-01,-0.09825175818378717
2012-04-01,-0.0013997561685368254
2012-07-01,0.008209007995795048
2012-10-01,-0.027464779367697645
2013-01-01,0.05082543327791278
2013-04-01,0.040694617822291335
2013-07-01,0.033916587146864074
2013-10-01,0.007561411875382618
2014-01-01,-0.04621706661080616
2014-04-01,0.033214786321773104
2014-07-01,-0.0067939360521052095
2014-10-01,-0.008570214500471351
2015-01-01,0.043714522597396055
2015-04-01,0.006105255620541428
2015-07-01,0.010346937926824396
2015-10-01,-0.004559432135129882
2016-01-01,1.5595514761557183e-4
2016-04-01,-0.017175634556283015
2016-07-01,0.07114600233380663
2016-10-01,-0.03596606432631866
2017-01-01,-0.007162869937728189
2017-04-01,0.025300067757516587
2017-07-01,0.004816466289385701
2017-10-01,0.0387992037287237
2018-01-01,0.0223262968366722
2018-04-01,-0.01615388077116897
2018-07-01,0.04119742489606537
2018-10-01,0.062378442555495184
2019-01-01,0.09256645540579989
2019-04-01,-0.0124026726248605
2019-07-01,-0.015226984709867608
2019-10-01,-0.0062585106280810265
2020-01-01,0.02134258545429546
2020-04-01,-0.0970147629221021
2020-07-01,0.11441779954327913
2020-10-01,-0.016022429172735997
2021-01-01,0.02175290323260093
2021-04-01,0.025303260815823236
2021-07-01,0.015872455701250843
2021-10-01,0.013819635884669168
2022-01-01,-0.06358581786191841
2022-04-01,0.00902096583624079
2022-07-01,-0.004804169736292607
2022-10-01,-0.030837774840199117
2023-01-01,-0.12240160480248541
2023-04-01,0.0472201858772916
2023-07-01,0.002077194458173892
2023-10-01,-0.010481811631153803
2024-01-01,0.02936677975103663
2024-04-01,-0.04741793075585221
2024-07-01,0.10058787539131231
2024-10-01,0.011518100174054524
2025-01-01,-0.06409008421892892
2025-04-01,-0.010946960820000129
2025-07-01,0.07264835672561532
2025-10-01,-0.01917145904020323
2026-01-01,-0.07713170416239734
