Date,delta_log
1998-04-01,0.2245554794151321
1998-07-01,0.10842313668230652
1998-10-01,0.00803528789064778
1999-01-01,-0.32783922148697364
1999-04-01,0.22455143175944592
1999-07-01,0.10843158998095959
1999-10-01,0.008025843452323045
2000-01-01,-0.06672880230789424
2000-04-01,-0.03992246063361726
2000-07-01,-0.01831242353074458
2000-10-01,0.004444193804710395
2001-01-01,0.027015435485420625
2001-04-01,0.02687716650125971
2001-07-01,0.010883739886876853
2001-10-01,0.005019791882558522
2002-01-01,-0.002069834457175901
2002-04-01,-0.004199147747931065
2002-07-01,0.0014585291614839235
2002-10-01,0.006845214237392483
2003-01-01,0.0038193943860100887
2003-04-01,0.016726193999557992
2003-07-01,0.011966762234717265
2003-10-01,0.007063073155915589
2004-01-01,0.010717963739688585
2004-04-01,0.01737684625925695
2004-07-01,0.00664120691286918
2004-10-01,0.012961046728108272
2005-01-01,0.011031148932094226
2005-04-01,0.0101649894523419
2005-07-01,0.017604919135459696
2005-10-01,0.008542901374289258
2006-01-01,0.0055166814407261455
2006-04-01,0.003480890372522083
2006-07-01,0.007342835550289806
2006-10-01,0.0031795268076049155
2007-01-01,-0.004928937490468854
2007-04-01,0.012725760978888445
2007-07-01,0.012714572262710888
2007-10-01,0.0011114917750099096
2008-01-01,0.0318011728311518
2008-04-01,0.011934555242241629
2008-07-01,0.01632912087535665
2008-10-01,0.01294964301140844
2009-01-01,0.07494729503493325
2009-04-01,0.013664815774376393
2009-07-01,0.007494075148670731
2009-10-01,-0.006077449883621355
2010-01-01,-0.012750210691386599
2010-04-01,0.005475609041056373
2010-07-01,0.017444819262705025
2010-10-01,0.01966789849891981
2011-01-01,0.03407195660079587
2011-04-01,0.022812742722866375
2011-07-01,0.028547720502075435
2011-10-01,0.017266546270269245
2012-01-01,-0.005324582458168692
2012-04-01,0.0061796528854412
2012-07-01,0.02664196367474858
2012-10-01,0.018712739524138655
2013-01-01,0.0025115047390862344
2013-04-01,0.00867739764994191
2013-07-01,-0.005090666978576408
2013-10-01,0.005240401200612865
2014-01-01,0.009864662081783493
2014-04-01,0.008040653547434218
2014-07-01,0.00828594872622368
2014-10-01,0.008524660545445428
2015-01-01,0.00875673417691658
2015-04-01,0.008982128685786961
2015-07-01,0.009196550782448298
2015-10-01,0.009412823206471188
2016-01-01,0.01018293355291
2016-04-01,0.009583234952470931
2016-07-01,0.009557929130526333
2016-10-01,0.00952841308478547
2017-01-01,0.009349889390900756
2017-04-01,0.00953455004764514
2017-07-01,0.009566981785846806
2017-10-01,0.009589806698400594
2018-01-01,0.005354368084022454
2018-04-01,0.011374159709323095
2018-07-01,0.013036847867340384
2018-10-01,0.014629901039086235
2019-01-01,0.021979720445697737
2019-04-01,0.015208271768976545
2019-07-01,0.014394044147813645
2019-10-01,0.01360781385434251
2020-01-01,0.011270593242377558
2020-04-01,0.012775939788088664
2020-07-01,0.012675622336614012
2020-10-01,0.012577049715339683
2021-01-01,0.012410939199019921
2021-04-01,0.01241511179846988
2021-07-01,0.012349711486979942
2021-10-01,0.012284840834988486
2022-01-01,0.016695436146880738
2022-04-01,0.010335439045073613
2022-07-01,0.008560114346058967
2022-10-01,0.006829218817902216
2023-01-01,-0.002255967836758188
2023-04-01,0.006443431032671754
2023-07-01,0.007687942179279261
2023-10-01,0.008903647216977006
2024-01-01,0.026907136189310066
2024-04-01,0.0112365274243853
2024-07-01,0.012343123412568602
2024-10-01,0.013410467532875003
2025-01-01,-0.004424910057110765
2025-04-01,0.006476485234312435
2025-07-01,0.012343197792800353
2025-10-01,0.03044023265294804
2026-01-01,-0.016790976223889587
