Date,delta_log
1998-04-01,0.0655957560863536
1998-07-01,0.08656098739502305
1998-10-01,0.08475826250228025
1999-01-01,0.004013484619583174
1999-04-01,0.08909380014676316
1999-07-01,0.10229325159764446
1999-10-01,0.09586037366227185
2000-01-01,0.020819471998270167
2000-04-01,0.1127969751320661
2000-07-01,0.09021867106384374
2000-10-01,0.08220588744957702
2001-01-01,0.08178527932162716
2001-04-01,0.059415281212531035
2001-07-01,0.04192794159825741
2001-10-01,0.027096351992696555
2002-01-01,-0.02435343757746722
2002-04-01,0.010313814887641826
2002-07-01,0.020750944105039082
2002-10-01,0.0272218125085395
2003-01-01,0.0226705480865963
2003-04-01,0.03515637326262677
2003-07-01,0.030824045837896108
2003-10-01,0.027254953435930318
2004-01-01,0.02175470808544766
2004-04-01,0.020258571678866133
2004-07-01,0.017306500149771864
2004-10-01,0.014282452709684534
2005-01-01,0.005478726341754836
2005-04-01,0.01450907872163043
2005-07-01,0.017434734324394796
2005-10-01,0.020180809267539956
2006-01-01,0.013802421380283647
2006-04-01,0.022744955099417652
2006-07-01,0.022672621880184707
2006-10-01,0.022311246090048087
2007-01-01,0.0018820435131612356
2007-04-01,0.043305569701944435
2007-07-01,0.04751393562640338
2007-10-01,0.012202037140205846
2008-01-01,0.01938098059742721
2008-04-01,-0.008961363432803182
2008-07-01,-0.014477538324110029
2008-10-01,0.041757413648117137
2009-01-01,0.056349300433122806
2009-04-01,-0.019035576191797077
2009-07-01,-0.008871209156177784
2009-10-01,-0.009892184932091652
2010-01-01,0.013240479738065858
2010-04-01,0.007664684584851145
2010-07-01,0.06693764693864424
2010-10-01,0.024713208464840264
2011-01-01,0.08833876659733164
2011-04-01,-0.013701331886879942
2011-07-01,-0.0753540622918667
2011-10-01,-0.04432142844282083
2012-01-01,0.2639856288131366
2012-04-01,0.021492735830459964
2012-07-01,0.0330741425037786
2012-10-01,0.01585414719515832
2013-01-01,-0.025395172435363378
2013-04-01,0.007017476475338569
2013-07-01,0.015786342643277607
2013-10-01,0.01908218516883764
2014-01-01,-0.017993804531318602
2014-04-01,0.018560813836231205
2014-07-01,0.031275663358036
2014-10-01,0.03863429123664197
2015-01-01,0.004048290528091414
2015-04-01,-0.021194862028043104
2015-07-01,-0.025546130494674912
2015-10-01,-0.011755656667997272
2016-01-01,0.044118734980090224
2016-04-01,0.032431179772162366
2016-07-01,0.01569932157049081
2016-10-01,0.011954067968137139
2017-01-01,-0.07492431011795198
2017-04-01,0.026496064518454432
2017-07-01,0.015023035981817756
2017-10-01,0.009663887661325532
2018-01-01,-0.01036553171464405
2018-04-01,0.02501310488816877
2018-07-01,0.008719414099859435
2018-10-01,0.0017418043179286968
2019-01-01,8.405912653177694e-4
2019-04-01,0.0059340449886207125
2019-07-01,0.009582709131775502
2019-10-01,0.0110725639758531
2020-01-01,0.0419599960536452
2020-04-01,-0.021043671672819286
2020-07-01,-0.0020497517397561893
2020-10-01,0.0411703029645043
2021-01-01,-0.05369332982580488
2021-04-01,0.0018614311314983922
2021-07-01,0.009423025840549215
2021-10-01,0.03171450430404121
2022-01-01,0.0059745451478736555
2022-04-01,0.0016115346368472672
2022-07-01,0.011282909970827149
2022-10-01,-0.018295871163790167
2023-01-01,0.055090277659164855
2023-04-01,0.010806735680196411
2023-07-01,-0.004737734652135117
2023-10-01,-8.95282531592656e-4
2024-01-01,0.026793324234438032
2024-04-01,0.0012576687255450025
2024-07-01,-0.006294261649163246
2024-10-01,0.017111988347769724
2025-01-01,-0.029316426361573278
2025-04-01,0.021265937355462228
2025-07-01,-0.01609744753436182
2025-10-01,0.0239716974815245
2026-01-01,-0.00933597860249158
