Date,delta_log
1998-04-01,0.001794307634163772
1998-07-01,0.02798902524024527
1998-10-01,0.03261003191677325
1999-01-01,0.0068280520058721095
1999-04-01,0.035739018839432646
1999-07-01,0.0021047486967216145
1999-10-01,0.03356003511879457
2000-01-01,0.02673232518032087
2000-04-01,0.012989274534447759
2000-07-01,0.011655617485120118
2000-10-01,0.0032510146006270446
2001-01-01,0.02668120637877891
2001-04-01,-0.013870213144208776
2001-07-01,-4.8630607293631556e-4
2001-10-01,-0.01899504687052378
2002-01-01,0.020077860080570886
2002-04-01,0.01281590540396138
2002-07-01,-0.008826259951039361
2002-10-01,0.00670893310272902
2003-01-01,-0.020954851029371113
2003-04-01,0.006605381695555579
2003-07-01,0.025842475252296992
2003-10-01,0.034709123024445176
2004-01-01,0.031565463993562304
2004-04-01,0.029206426721421153
2004-07-01,0.031026873392065113
2004-10-01,0.022342566329943025
2005-01-01,0.0286965842993947
2005-04-01,0.015773792099652795
2005-07-01,0.007379321810594419
2005-10-01,0.011125188341420511
2006-01-01,0.09426890633623763
2006-04-01,0.02748537646815663
2006-07-01,0.011278864594505222
2006-10-01,0.01455178711944427
2007-01-01,-0.019429321828768664
2007-04-01,0.02173386943293565
2007-07-01,0.016961569003793642
2007-10-01,0.014581649101170768
2008-01-01,0.043432692170277676
2008-04-01,-0.06400824663832694
2008-07-01,0.01831342374471312
2008-10-01,-0.05468106791558647
2009-01-01,0.020679754006478035
2009-04-01,0.035154910263758055
2009-07-01,0.011304638567391834
2009-10-01,0.08375210306818737
2010-01-01,-0.059911576202711814
2010-04-01,0.020086598452364157
2010-07-01,0.013824346554990541
2010-10-01,0.020264541417738258
2011-01-01,0.023870944075158107
2011-04-01,0.011480379018680154
2011-07-01,0.012584901823791128
2011-10-01,0.011988610379740194
2012-01-01,0.02469567861255939
2012-04-01,-0.009760623686517533
2012-07-01,-0.0033742325249654925
2012-10-01,0.008217156139863846
2013-01-01,-0.0013442768521017001
2013-04-01,0.003720086575460968
2013-07-01,0.01285170025568938
2013-10-01,-0.0030026584518498822
2014-01-01,0.008691437879333463
2014-04-01,0.028015303409596015
2014-07-01,-0.0032914874311220643
2014-10-01,0.005542262084782479
2015-01-01,0.027464798972687277
2015-04-01,0.023887041710363377
2015-07-01,-4.005251383070174e-4
2015-10-01,0.013627456539186511
2016-01-01,-0.002241882361037284
2016-04-01,-0.030416221418482436
2016-07-01,0.04058515123181827
2016-10-01,-8.06231998783602e-4
2017-01-01,0.005250611315949172
2017-04-01,-0.00885390403460029
2017-07-01,0.00323264375167831
2017-10-01,0.0027004088798285864
2018-01-01,-0.007717662762841471
2018-04-01,0.0381116237789918
2018-07-01,-0.05621321659921641
2018-10-01,0.002474117768429096
2019-01-01,0.056719883940983706
2019-04-01,0.10074231476442819
2019-07-01,-0.10596189101818787
2019-10-01,-0.0390667942682299
2020-01-01,-0.012600490849600021
2020-04-01,-0.5010948491253782
2020-07-01,0.12596915284911425
2020-10-01,0.12256680584972202
2021-01-01,0.05620332941683159
2021-04-01,7.313307836991356e-4
2021-07-01,0.07312790573455352
2021-10-01,-0.02430228497285114
2022-01-01,-0.018438439156518882
2022-04-01,0.03319474594819383
2022-07-01,0.029689289505592242
2022-10-01,-0.0051807501210969775
2023-01-01,0.034109793594044646
2023-04-01,0.01065399230508568
2023-07-01,0.0029472883220584833
2023-10-01,0.014304649650201284
2024-01-01,0.0448609908773161
2024-04-01,0.023331510687237156
2024-07-01,-6.967655121687955e-4
2024-10-01,0.017938571946675808
2025-01-01,-2.1394493058934927e-5
2025-04-01,0.026225334569005554
2025-07-01,-0.00840283920981122
2025-10-01,0.02563484857720333
2026-01-01,0.0034355510729362493
