Date,delta_log
1998-04-01,-0.001718334483848949
1998-07-01,-0.0247475916877562
1998-10-01,0.04285218475966879
1999-01-01,0.00893084576524572
1999-04-01,0.046957738361374624
1999-07-01,-0.08081103180440508
1999-10-01,0.02167771751289571
2000-01-01,-0.01983429446424445
2000-04-01,0.024047628117113362
2000-07-01,0.07992354555333137
2000-10-01,-0.03566422575542205
2001-01-01,0.025448793371667833
2001-04-01,-0.055508673815319653
2001-07-01,0.05419208591070834
2001-10-01,0.032205505434511394
2002-01-01,-0.03148245827583196
2002-04-01,0.005200835615845278
2002-07-01,-0.0069577150239545915
2002-10-01,-0.04739345183626398
2003-01-01,0.059141809948805246
2003-04-01,0.021816105560583665
2003-07-01,-0.03926972538184259
2003-10-01,0.0022860121658112575
2004-01-01,0.16340076377008828
2004-04-01,-0.06239596715768414
2004-07-01,0.049220078388627186
2004-10-01,0.06427194025905258
2005-01-01,-0.012027907862096399
2005-04-01,0.031970525662961435
2005-07-01,0.015842318707822045
2005-10-01,-0.021213751961999705
2006-01-01,0.0086909723870221
2006-04-01,0.02546917839820928
2006-07-01,0.014315517067112538
2006-10-01,0.049719327470048924
2007-01-01,-0.02344899787209087
2007-04-01,0.023056103639776282
2007-07-01,0.022847460022278554
2007-10-01,-0.04826171619417252
2008-01-01,0.06208460291775175
2008-04-01,-0.021792519592175097
2008-07-01,0.018051427421765354
2008-10-01,-0.21811799534343734
2009-01-01,-0.4322824851390923
2009-04-01,0.24083484952815404
2009-07-01,0.06173412614861107
2009-10-01,0.13005125221813962
2010-01-01,0.12330082777737417
2010-04-01,0.07149327527893767
2010-07-01,-0.017079419579365762
2010-10-01,0.02396651185947718
2011-01-01,0.023675124369168188
2011-04-01,-0.006743502953387548
2011-07-01,-0.013349922802278869
2011-10-01,0.03800988156775986
2012-01-01,-0.07360029522623712
2012-04-01,0.018317357806905576
2012-07-01,0.03504564794432774
2012-10-01,0.001296013141534047
2013-01-01,-0.05922923669635516
2013-04-01,0.02115122095798405
2013-07-01,0.003339337288393196
2013-10-01,0.026774106498994144
2014-01-01,0.02292646505416407
2014-04-01,-0.00618613651727884
2014-07-01,-0.015888470256332
2014-10-01,-0.02986339416184869
2015-01-01,0.008901336357622469
2015-04-01,0.024795489256680625
2015-07-01,0.023702144825003657
2015-10-01,-0.008798151974358959
2016-01-01,0.016138343323559567
2016-04-01,-0.016333949302612893
2016-07-01,0.021847450375624078
2016-10-01,0.02584966471384398
2017-01-01,0.018512825449745307
2017-04-01,0.09550838401431605
2017-07-01,-0.031176903399684264
2017-10-01,0.012578392014653161
2018-01-01,-0.024447967570036866
2018-04-01,0.0081793613697414
2018-07-01,-0.011771052137042659
2018-10-01,-0.0032706229043633073
2019-01-01,0.04005709533574198
2019-04-01,-0.02254334718885964
2019-07-01,0.010925673415730586
2019-10-01,0.002146205207326446
2020-01-01,0.005061588203075118
2020-04-01,0.02373247183578009
2020-07-01,-0.011075812236667204
2020-10-01,0.028236537345984303
2021-01-01,0.05065155295489632
2021-04-01,-0.012002679841408792
2021-07-01,0.022353484476068886
2021-10-01,-0.014349771636963382
2022-01-01,-0.1386258728213523
2022-04-01,-0.0689421152185421
2022-07-01,-0.04212488118245972
2022-10-01,-0.21675720174696878
2023-01-01,0.09736214739971416
2023-04-01,2.0335743119659355e-5
2023-07-01,0.07333928402232637
2023-10-01,0.11374974135416416
2024-01-01,-0.02526072576772087
2024-04-01,0.007015274433584295
2024-07-01,0.022117053793357044
2024-10-01,-0.005660964674699898
2025-01-01,0.06579330920453508
2025-04-01,0.04642868673825795
2025-07-01,-0.0306857679206729
2025-10-01,-0.09124767955939461
2026-01-01,0.042993858902416804
