Date,delta_log
1998-04-01,0.004306830745709256
1998-07-01,0.0012218377216592913
1998-10-01,-0.0018889244306059538
1999-01-01,-0.018483708025858192
1999-04-01,-0.0028742172422830947
1999-07-01,-6.819473649395391e-4
1999-10-01,0.0015526483341830044
2000-01-01,0.007239031725542411
2000-04-01,0.004572721611046049
2000-07-01,0.005370542129284672
2000-10-01,0.006155462924238186
2001-01-01,0.008063223671618047
2001-04-01,0.007198087238509565
2001-07-01,0.00750806015118588
2001-10-01,0.007774857392204737
2002-01-01,0.006860600053053112
2002-04-01,0.008792512149974563
2002-07-01,0.009520368407083701
2002-10-01,0.010226887520232708
2003-01-01,0.007207052006024561
2003-04-01,0.013073866476835505
2003-07-01,0.01514568531768301
2003-10-01,0.017089337900118906
2004-01-01,0.03962731013163001
2004-04-01,0.012202733097439022
2004-07-01,0.006061472375256116
2004-10-01,6.19789891409539e-5
2005-01-01,-0.02841350235163631
2005-04-01,-0.00319325855710062
2005-07-01,-2.2391043676073252e-4
2005-10-01,0.0027155264838132354
2006-01-01,0.009241241396662048
2006-04-01,0.007024425273598922
2006-07-01,0.008470521210437454
2006-10-01,0.009787298990248772
2007-01-01,0.014108663891326145
2007-04-01,0.011211455694544625
2007-07-01,0.011295165803673513
2007-10-01,0.011404047014284657
2008-01-01,0.01686586927110234
2008-04-01,0.009429692687785263
2008-07-01,0.007468890731111344
2008-10-01,0.00552291993677656
2009-01-01,-0.002262124533146448
2009-04-01,0.004180915155435727
2009-07-01,0.004640640579196997
2009-10-01,0.00512182930226146
2010-01-01,0.006788552348151455
2010-04-01,0.0055577972761984284
2010-07-01,0.0055545004908221784
2010-10-01,0.0055238183605776925
2011-01-01,0.00467951664679056
2011-04-01,0.005818769039459326
2011-07-01,0.0061338332262739215
2011-10-01,0.006442925069425343
2012-01-01,0.007883357128681823
2012-04-01,0.006587986302271531
2012-07-01,0.0063882924416400755
2012-10-01,0.006244003948051358
2013-01-01,0.008419471223518826
2013-04-01,0.004976921509596721
2013-07-01,0.003958681694802735
2013-10-01,0.0029015775403280486
2014-01-01,1.524816389633088e-4
2014-04-01,5.589005048580731e-4
2014-07-01,0.0016241185115983825
2014-10-01,0.0027347327891433793
2015-01-01,0.003811066788566464
2015-04-01,0.004850047830110782
2015-07-01,0.005923758527442757
2015-10-01,0.006928864346592789
2016-01-01,0.012518455187993993
2016-04-01,0.00708713284092255
2016-07-01,0.006289937517045985
2016-10-01,0.005507403201635341
2017-01-01,0.0034716022177185835
2017-04-01,0.004483243069861587
2017-07-01,0.004202634609153932
2017-10-01,0.00392546852918052
2018-01-01,0.005108357487497273
2018-04-01,0.0028605614010146496
2018-07-01,0.002058287670580583
2018-10-01,0.0012142725198334148
2019-01-01,0.034294317784626216
2019-04-01,-0.013782673362284115
2019-07-01,-0.02857204702963223
2019-10-01,-0.04464640644267881
2020-01-01,-0.15541018525845196
2020-04-01,-0.05186970208259112
2020-07-01,-0.031826808058809775
2020-10-01,-0.009796304284375168
2021-01-01,0.06504520813513182
2021-04-01,0.013070929657073904
2021-07-01,0.013938820516520067
2021-10-01,0.014768532367414267
2022-01-01,0.024314923366002716
2022-04-01,0.012650042190639255
2022-07-01,0.01000606532119086
2022-10-01,0.007466241338354607
2023-01-01,-0.006546800509905637
2023-04-01,0.007110566481427938
2023-07-01,0.00919006254286181
2023-10-01,0.011212302780480243
2024-01-01,0.012335510796955163
2024-04-01,0.015029348543521337
2024-07-01,0.01677129647375253
2024-10-01,0.018497349028372412
2025-01-01,-0.018950350168621455
2025-04-01,0.015015334634794542
2025-07-01,0.012983515923325584
2025-10-01,0.009258423019492312
2026-01-01,-0.025321539042176155
