,,,1984,1985,1986.0,1987.0,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007.0,2008.0,2009,2010.0,2011,2012
vl,"Nombre de bateaux de l'ensemble de la pêche, Maroc, A",3452.0,1969,2052,2143.0,2351.0,2386,2578,2784,2914,2985,3026,3068,3051,2983,2961,2978,2984,2970,2957,2920,2917,2942,2970,2987,2993.0,3013.0,3016,3020.0,3014,3009
vl,"Nombre de bateaux de la pêche côtière, Maroc, A",3271.0,1741,1828,1908.0,2098.0,2111,2231,2377,2462,2521,2564,2609,2597,2542,2506,2524,2534,2524,2511,2474,2470,2495,2522,2539,2544.0,2562.0,2565,2570.0,2562,2525
vl,"Nombre de bateaux de la pêche hauturière, Maroc, A",3432.0,228,224,235.0,253.0,275,347,407,452,464,462,459,454,441,455,454,450,446,446,446,447,447,448,448,449.0,451.0,451,450.0,452,484
vl,"Capacité de la flotte de l'ensemble de la pêche, Maroc, A",3431.0,121536,120672,130713.22,139289.45,147856,177170,202822,219709,224444,224565,225501,225099,220552,221720,223252,224057,224685,228416,233492,240199,246981,253456,257556,259796.70899999997,263643.47,265331,265974.45,269527,270077
vl,"Capacité de la flotte de la pêche côtière, Maroc, A",3256.0,48211,50211,52077.22,55353.45,57897,62727,66056,69292,71460,72148,73721,74483,74087,74925,76765,78598,80429,84104,89426,96218,102312,108654,112228,114985.0,117601.0,119288,120458.0,122499,123575
vl,"Capacité de la flotte de la pêche hauturière, Maroc, A",3371.0,73325,70461,78636.0,83936.0,89959,114443,136766,150417,152984,152417,151780,150616,146465,146795,146487,145459,144256,144312,144066,143981,144669,144802,145328,144811.70899999997,146042.47,146043,145516.45,147028,146502
