"Valeurs ajoutées en volume (prix chaînés, base 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014:1,2014:2,2014:3,2014:4,2015:1,2015:2,2015:3,2015:4,2016:1,2016:2,2016:3,2016:4,2017:1,2017:2,2017:3,2017:4,2018:1,2018:2,2018:3,2018:4,2019:1,2019:2,2019:3,2019:4,2020:1,2020:2,2020:3,2020:4,2021:1,2021:2,2021:3,2021:4,2022:1,2022:2,2022:3,2022:4,2023:1,2023:2,2023:3,2023:4
Construction ,,,,,-0.5296804776226072,2.1199655129830575,1.1591082579947454,3.2596028396596477,1.8966639711595512,-0.5009648434115554,-0.5609959014286292,-0.5250045123250335,1.3292655282239663,0.08702623059357872,1.8098073782193635,-0.781174090868797,2.6622287958524504,0.7385774025352676,-1.9082424373446316,-5.107563389714908,1.6795492899465803,4.937335126121556,1.2666765397459923,-2.6933432278996694,0.021114450195258705,-9.76690280244209,3.625755539732456,7.535134282387745,-0.49296705130883467,-0.25011108431656215,1.0765115737058961,0.7751889888735208,-2.6510338816060575,-0.3806982285863847,-3.050151583927696,-1.3786544852391391,2.677160617802077,0.25279965658766557,0.2493361287497553,0.48721293003171073
Secteur tertiaire,,,,,1.3005729326186932,0.8856346447531305,-0.045895003552831604,0.8663092710364806,0.7464766652863775,0.47860117617606335,2.0006587264592257,1.0436222931950123,0.2815499759864837,0.9165886106570431,0.3281709880695205,0.8758346040196541,0.4243480027676938,1.3330115905186402,0.19717974518402848,1.0614437299145907,1.26128125981666,2.5487645924580082,-1.0920928694881038,0.028525598412842967,-3.3184856139824137,-10.234554115285777,4.923613645013369,2.7527037810161747,1.6934665627712286,1.0695560824333317,2.189088801431338,1.3771380302293634,1.2543301834442744,2.401695455589903,1.9471090241505173,0.8116870728868797,1.3096180079417596,1.3076955588777306,0.8718864934233128,0.9251558663331716
Commerce de gros et de détail; réparation de véhicules automobiles et de motocycles,,,,,3.200955193604771,1.6067191199596653,-0.19127121942249525,0.7379509034167286,-1.568149530964813,1.3443510033714023,2.71131500131061,3.14677178315248,0.9220866829890983,-0.34890533083872244,-1.1080249791360797,1.6178214247068778,-2.2782376638925683,0.8738126033809079,0.9673210270653598,1.6721682690350237,-1.9636749062840075,3.4536436048049124,-0.5345287528602638,-0.7027753766594591,-1.681946934056433,-13.986889429469118,11.418658820725813,2.024954215319119,2.7687817845984286,0.9925782691836638,2.0120176343260576,1.5928753067758983,-3.420524566492933,0.7298835627115974,-0.7054813887571676,1.1086047876506466,1.6203572264853916,0.6488846461229381,0.23774890383023717,0.8479167935713461
Transports et entreposage,,,,,2.784795065603052,2.417890287607438,-0.03981701782262981,1.3719243605854858,-0.224050151232702,-2.996534956152319,4.1426765575430124,-0.08087153056297591,0.5268457500649637,-0.8815846215040279,0.3236686246821163,0.2705812380137118,-0.7690686121569534,3.8847089522412226,-5.466161152787374,0.24737684329119158,5.83642129894264,10.599383728884426,-10.054298035234732,-3.831249789224933,-1.252116807023973,-39.41329077114586,13.424012093610504,13.039606297235729,5.780734631289519,0.07350639007339677,7.5871126106797915,-2.4014721168602815,-1.8265690747905072,3.37597574225883,3.012397924666166,-0.51656459101318,3.4704787866313147,1.0711260541650391,0.29454638723351856,1.4410583481734074
Activités d’hébergement et de restauration,,,,,1.285982949559461,1.5317477999952755,-3.8729710173487253,1.770227433527105,0.6689194088019601,-0.8298304946387725,5.765082421787993,1.9790752698912506,2.8190605381751332,2.8205031323666585,1.0349220705665463,1.8995586560671018,2.5144578124997485,1.496591080915488,-1.9841221458431035,3.3616889056967247,1.0778030869016408,4.111131660146228,-6.655731582968761,4.040366367844328,-28.062040938708034,-57.558312495833455,16.511384942691,20.320343150182406,11.470505747569092,3.306060440675518,9.554990388822171,6.849424591626163,18.775926774023688,20.403949500816275,18.83081521416794,3.532893557991712,3.5689896821348155,2.895354984379739,1.3251809049189989,0.45549050233255617
Information et communication,,,,,0.4053258918614189,-2.0965380066480743,-2.5222566707953087,-1.1694506624779,4.510839952090295,3.2962119268232337,1.583074887760838,1.2019929101410032,-7.218278888754814,2.6847346990610976,1.5136802168180807,0.970738579895225,-1.0314090878850934,2.533859853176512,0.8757530381294343,0.1734215740397227,0.08503716318064569,0.5945564644267876,0.96263445187319,1.1133738440160856,4.285817597669861,-2.082705544930663,-0.20451034578481408,4.203016680718807,-5.227786890815899,0.18656091069879643,0.9469184220506577,3.2222322605644393,0.5983775542626635,0.16177592460875356,1.1344484032593583,-1.8131603759905746,5.663946769522021,1.0866590449816416,-0.47272084453304775,-0.08995704320227116
Activités financières et d’assurances,,,,,0.25760582242793095,-0.028443974725178567,0.5566527429126333,2.1886756492930592,1.1726385162745823,1.3335143359894053,4.146604070495163,-1.0121978523144781,0.5546923117174973,2.3899183817066127,-0.15226227533809977,-0.3633308546478142,1.306283306539835,-0.4345840913163257,0.738379103943676,1.110454618966683,3.203920895353174,0.04402230216491443,1.3144251855168099,0.828947311805206,-2.0990621840057955,1.1376990057597514,0.6812258488369416,1.1510131012042013,-0.7364355022090763,2.855786953790007,0.5873346874025298,1.6781810051173407,4.229579660721705,3.1907839451132514,1.2295967842206545,0.8227097629046831,1.7865736926074849,1.433246014480516,1.395667657082389,2.0720890904655676
Activités immobilières,,,,,0.01084810829179439,0.2684097037874311,0.3894815879722069,0.4394030583646069,1.2736990590031194,0.6443738334165783,0.5404901703360387,0.38164867036001304,0.01140637102403641,0.5343349660793528,0.5399157220963735,0.538488791235392,1.4078413291881864,0.7126362506504336,0.5482382009315723,0.4306987732932033,0.7007990267024811,0.4086490675227594,0.12239674991645355,-0.1073130568138847,-1.2074950189397526,0.15486545637024562,0.2490017029666003,0.2505403751931867,1.8875836896612208,0.5907848339957056,0.49058920089830593,-0.01848872717299388,-0.6115537925022063,0.09834370297501227,0.19285628976595248,0.2866813406825264,1.8823211264876294,0.43467295151660146,0.09406903019397728,0.36823624740405236
Recherches et développement et services rendus aux entreprises,,,,,2.790760444607887,2.972641300123202,1.1699119794874813,1.8809091689954371,3.292111734436154,-1.131097693730887,1.8427166543263374,1.0322981173909618,0.6407691019564288,2.780233258209086,0.7710084674294793,0.6138496350293954,1.4803498063332698,3.739270014511753,0.3646690239560879,0.09015555341149728,3.471063811746844,6.580435530718165,-1.8668613625903219,-1.640055264646434,-4.731644156449077,-23.154719512678035,19.77115378793297,5.528456601821952,2.3970149798471896,-2.501263125533648,4.35032525498924,2.5028772294185098,4.78749267760068,1.0941578952724518,2.2282045072498757,1.2329524363304145,1.8360422233254514,1.5939543464311035,1.9999009655014666,1.1974628237737317
Administration publique et défense; sécurité sociale obligatoire,,,,,0.8794636137670286,0.9021604763192359,0.9241868234587169,0.9455407728583332,1.0236627814349974,0.962925813450477,0.960174783923784,0.957414727381023,0.9395603058336643,0.957991158372784,0.9610154418783878,0.9638671982751701,0.5365573353735664,1.1442924868815263,1.312177948253379,1.4736721228357563,2.222344847894453,1.5323398853378967,1.4496948262584075,1.3703107254868119,1.1332767586419212,1.2857199202512826,1.2756262978692146,1.2657078886718853,1.2487387394171767,1.2493197141790757,1.2426450830840041,1.2360264399370102,1.6835169803421701,1.0388803784944223,0.859721375695699,0.6853520089416199,-0.2252536721796483,0.6463491602923144,0.7717650640287843,0.8944289212568401
