;1996M01;1996M02;1996M03;1996M04;1996M05;1996M06;1996M07;1996M08;1996M09;1996M10;1996M11;1996M12;1997M01;1997M02;1997M03;1997M04;1997M05;1997M06;1997M07;1997M08;1997M09;1997M10;1997M11;1997M12;1998M01;1998M02;1998M03;1998M04;1998M05;1998M06;1998M07;1998M08;1998M09;1998M10;1998M11;1998M12;1999M01;1999M02;1999M03;1999M04;1999M05;1999M06;1999M07;1999M08;1999M09;1999M10;1999M11;1999M12;2000M01;2000M02;2000M03;2000M04;2000M05;2000M06;2000M07;2000M08;2000M09;2000M10;2000M11;2000M12;2001M01;2001M02;2001M03;2001M04;2001M05;2001M06;2001M07;2001M08;2001M09;2001M10;2001M11;2001M12;2002M01;2002M02;2002M03;2002M04;2002M05;2002M06;2002M07;2002M08;2002M09;2002M10;2002M11;2002M12;2003M01;2003M02;2003M03;2003M04;2003M05;2003M06;2003M07;2003M08;2003M09;2003M10;2003M11;2003M12;2004M01;2004M02;2004M03;2004M04;2004M05;2004M06;2004M07;2004M08;2004M09;2004M10;2004M11;2004M12;2005M01;2005M02;2005M03;2005M04;2005M05;2005M06;2005M07;2005M08;2005M09;2005M10;2005M11;2005M12;2006M01;2006M02;2006M03;2006M04;2006M05;2006M06;2006M07;2006M08;2006M09;2006M10;2006M11;2006M12;2007M01;2007M02;2007M03;2007M04;2007M05;2007M06;2007M07;2007M08;2007M09;2007M10;2007M11;2007M12;2008M01;2008M02;2008M03;2008M04;2008M05;2008M06;2008M07;2008M08;2008M09;2008M10;2008M11;2008M12;2009M01;2009M02;2009M03;2009M04;2009M05;2009M06;2009M07;2009M08;2009M09;2009M10;2009M11;2009M12;2010M01;2010M02;2010M03;2010M04;2010M05;2010M06;2010M07;2010M08;2010M09;2010M10;2010M11;2010M12;2011M01;2011M02;2011M03;2011M04;2011M05;2011M06;2011M07;2011M08;2011M09;2011M10;2011M11;2011M12;2012M01;2012M02;2012M03;2012M04;2012M05;2012M06;2012M07;2012M08;2012M09;2012M10;2012M11;2012M12;2013M01;2013M02;2013M03;2013M04;2013M05;2013M06;2013M07;2013M08;2013M09;2013M10;2013M11;2013M12;2014M01;2014M02;2014M03;2014M04;2014M05;2014M06;2014M07;2014M08;2014M09;2014M10;2014M11;2014M12;2015M01;2015M02;2015M03;2015M04;2015M05;2015M06;2015M07;2015M08;2015M09;2015M10;2015M11;2015M12;2016M01;2016M02;2016M03;2016M04;2016M05;2016M06;2016M07;2016M08;2016M09;2016M10;2016M11;2016M12;2017M01;2017M02;2017M03;2017M04;2017M05;2017M06;2017M07;2017M08;2017M09;2017M10;2017M11;2017M12;2018M01;2018M02;2018M03;2018M04;2018M05;2018M06;2018M07;2018M08;2018M09;2018M10;2018M11;2018M12;2019M01;2019M02;2019M03;2019M04;2019M05;2019M06;2019M07;2019M08;2019M09;2019M10;2019M11;2019M12;2020M01;2020M02;2020M03;2020M04;2020M05;2020M06;2020M07;2020M08;2020M09;2020M10;2020M11;2020M12;2021M01;2021M02;2021M03;2021M04;2021M05;2021M06;2021M07;2021M08;2021M09;2021M10;2021M11;2021M12;2022M01;2022M02;2022M03;2022M04;2022M05;2022M06;2022M07;2022M08;2022M09;2022M10;2022M11;2022M12;2023M01;2023M02;2023M03;2023M04;2023M05;2023M06;2023M07;2023M08;2023M09;2023M10;2023M11;2023M12;2024M01;2024M02;2024M03;2024M04;2024M05;2024M06;2024M07;2024M08;2024M09;2024M10;2024M11;2024M12;2025M01;2025M02;2025M03;2025M04;2025M05;2025M06;2025M07;2025M08;2025M09;2025M10;2025M11;2025M12;2026M01;2026M02;2026M03;2026M04;2026M05
Energie nette appelée;902.0;1758.0;2626.0;3488.0;4368.0;5287.0;6255.0;7160.0;8092.0;9147.0;10080.0;11051.0;965.0;1817.0;2779.0;3703.0;4693.0;5655.0;6721.0;7727.0;8749.0;9727.0;10643.0;11770.0;1012.0;1913.0;2932.0;3871.0;4879.0;5923.0;7036.0;8123.0;9194.0;10285.0;11332.0;12453.0;1051.0;2046.0;3074.0;4142.0;5246.0;6338.0;7533.0;8683.0;9828.0;10986.0;12091.0;13265.0;1121.0;2215.0;3346.0;4420.0;5562.0;6745.0;7997.0;9224.0;10432.0;11615.0;12769.0;13942.0;1202.0;2309.0;3484.0;4672.0;5903.0;7128.0;8421.0;9715.0;10977.0;12278.0;13541.0;14789.0;1268.0;2391.0;3650.0;4863.0;6149.0;7458.0;8862.0;10209.0;11558.0;12932.0;14232.0;15538.0;1366.0;2551.0;3906.0;5224.0;6614.0;8047.0;9565.0;11066.0;12530.0;13999.0;15333.0;16779.0;1466.0;2773.0;4220.0;5613.0;7028.0;8563.0;10212.0;11826.0;13387.0;14969.0;16405.0;17945.0;1503.0;2936.0;4496.0;6021.0;7660.0;9357.0;11102.0;12859.0;14554.0;16259.0;17823.0;19518.0;1615.0;3117.0;4795.0;6444.0;8215.0;9991.0;11972.0;13867.0;15769.0;18188.0;19301.0;21105.0;1806.0;3454.0;5302.0;7043.0;8934.0;10859.0;12955.0;14987.0;16960.0;18909.0;20769.0;22608.0;1920.0;3744.0;5698.0;7654.0;9677.0;11733.0;13994.0;16197.0;18290.0;20258.0;22106.0;24004.0;1980.0;3738.0;5675.0;7614.0;9718.0;11902.0;14297.0;16638.0;18736.2;20951.2;22956.1;25016.3;2048.4;3878.0;5943.1;8076.7;10328.8;12604.5;15098.3;17682.0;20003.4;22306.8;24356.5;26530.6;2237.8;4269.7;6544.2;8822.4;11181.8;13729.2;16425.2;19116.3;21575.4;24107.3;26308.8;28752.0;2483.8;4822.4;7374.5;9744.5;12422.5;15139.1;18076.9;20961.4;23615.1;26118.5;28488.1;31055.6;2536.0;4850.4;7371.0;9878.9;12538.8;15229.9;18259.3;21201.0;23939.9;26628.0;29199.4;31884.7;2664.9;5073.9;7762.3;10435.7;13339.1;16201.4;19232.0;22288.2;25204.9;28028.6;30680.0;33379.8;2744.2;5258.8;7953.0;10646.0;13599.1;16576.5;19933.0;23118.6;25972.3;28742.166;31467.535;34273.33268;2785.403;5420.263;8228.885;10988.0;13892.734;16950.057;20255.367;23676.323;26626.495;29659.957;32466.419;35272.687;2911.381;5500.553;8416.725;11385.798;14563.317;17786.5;21278.021;24826.994;27920.91;31161.898;34139.142;37079.95878;3007.182;5735.094;8710.202;11621.391;14734.166;17791.411;21281.947;24744.139;28067.5;31329.041;34239.995;37295.012;3151.852;5965.674;9100.663;12158.193;15573.281;18814.045;22466.473;25979.825;29385.667;32735.801;35757.435;38852.57;3169.66687;6190.131832;9267.253626;11938.42508;14873.94571;18068.15185;21802.60472;25349.85276;28809.5869;32092.29138;35199.40217;38371.51868;3208.832433;6080.015704;9273.699844;12480.11005;15793.32786;19312.62386;23104.34774;26906.8671;30487.52135;33912.26186;37161.09016;40511.57841;3322.869953;6391.906824;9725.480915;13062.95878;16642.84053;20393.45185;24396.23287;28476.30486;32152.62649;35725.04858;39071.89729;42317.37893;3349.373168;6518.824182;10062.43648;13502.3059;17188.18297;20923.59005;25134.49253;29466.66279;33199.25731;36960.3504;40426.06599;43991.35135;3544.741912;6878.929864;10478.40799;13908.1661;17751.81462;21475.94796;25934.41978;30430.21023;34398.09046;38292.18998;41940.57252;45698.20014;3792.151287;7250.683669;10918.33181;14600.95622;18681.15864;22940.46297;27711.16177;32459.59335;36832.71362;41152.39639;45035.27126;49035.27193;3976.86829;7480.34383;11301.31026;15257.09938;19449.72467
    Production Totale ONEE-Branche Électricité;753.0;1440.0;2155.0;2918.0;3667.0;4436.0;5267.0;6081.0;6926.0;7781.0;8586.0;9454.0;885.0;1688.0;2526.0;3359.0;4184.0;5049.0;5955.0;6829.0;7711.0;8619.0;9485.0;9598.0;898.0;1736.0;2618.0;3475.0;4352.0;5267.0;6230.0;7126.0;8053.0;9008.0;9907.0;10843.0;947.0;1795.0;2754.0;3671.0;4653.0;5637.0;6664.0;7661.0;8446.0;8924.0;9461.0;10032.0;543.0;1042.0;1625.0;2118.0;2811.0;3407.0;3987.0;4557.0;5151.0;5623.0;6153.0;6757.0;545.0;1076.0;1584.0;2133.0;2734.0;3252.0;3885.0;4454.0;4958.0;5462.0;5947.0;6468.0;464.0;908.0;1354.0;1689.0;2082.0;2412.0;3000.0;3486.0;3919.0;4360.0;4767.0;5040.0;325.0;524.0;758.0;1046.0;1339.0;1771.0;2240.0;2611.0;2938.0;3271.0;3562.0;3916.0;442.0;759.0;1014.0;1256.0;1601.0;1935.0;2404.0;2926.0;3358.0;3798.0;4163.0;4536.0;382.0;686.0;1045.0;1467.0;1939.0;2444.0;2993.0;3562.0;4144.0;4716.0;5215.0;5777.0;451.0;806.0;1297.0;1818.0;2367.0;2888.0;3521.0;4105.0;4698.0;5275.0;5737.0;6252.0;538.0;1075.0;1686.0;2174.0;2688.0;3221.0;3826.0;4393.0;4882.0;5465.0;5936.0;6440.0;466.0;954.0;1476.0;2036.0;2612.0;3157.0;3821.0;4346.0;4854.0;5851.0;5630.0;5935.0;395.0;772.0;1197.0;1573.0;2121.0;2670.0;3275.0;3831.0;5640.1;6379.8;6941.5;7531.3;769.6;1597.5;2500.4;3243.8;3991.8;4784.8;5869.5;6909.0;7836.7;8711.7;9427.6;10315.5;854.5;1647.8;2528.3;3294.0;4070.6;5085.8;6127.3;7141.0;8195.7;9317.9;10303.7;11345.9;963.9;1911.4;2937.4;3949.3;5102.2;6292.1;7610.9;8901.8;9958.8;26118.5;12037.4;13188.5;1133.6;2130.4;3341.6;4597.7;5662.9;6762.7;8068.2;9292.5;10405.4;11526.6;12510.0;13556.1;984.6;1822.0;2727.6;3589.4;4711.1;5520.6;6460.2;7253.2;8038.9;8987.0;9739.1;10381.6;710.1;1353.9;2154.8;3 005,6;3956.5;5053.1;6133.0;7 055;7 955,2;8859.578;9691.668;10493.033;789.061;1609.669;2323.143;3035.8;3785.637;4559.365;5541.29;6580.399;7575.016;8666.789;9691.914;10563.005;852.048;1573.115;2252.663;3136.728;3999.467;4868.448;5963.443;7065.368;7917.484;9068.339;10057.265;10917.532;973.68;1911.928;2674.705;3532.993;4446.818;5352.361;6360.881;7367.291;8266.445;9266.052;10137.231;10991.625;794.053;1486.427;2186.731;2673.221;3415.051;4101.998;4963.656;5744.72;6608.378;7564.985;8415.703;9154.284;739.185;1434.428;2008.56;2366.668;2812.764;3478.474;4320.01;5088.217;5831.322;6444.627;7193.54689;7889.724033;649.266041;1275.870462;1887.403567;2606.778974;3172.242866;3870.461686;4751.167816;5655.681471;6385.623485;7092.918218;7916.641844;8831.001032;803.0701004;1632.495924;2537.157523;3283.812788;4140.198341;5092.843051;6008.096818;6933.325356;7698.539534;8630.088475;9437.780142;10156.17547;736.1053665;1518.643122;2341.009912;3036.894367;3771.122922;4610.744381;5436.255509;6279.506659;6937.081352;7748.420396;8466.728138;9204.308291;729.9704026;1450.477563;2107.96256;2734.759672;3519.977952;4269.332104;5255.772087;6123.589311;6915.103524;7729.709598;8490.820382;9343.771718;738.3269029;1513.287406;2308.343392;3021.185961;3799.937424;4563.190341;5520.40627;6473.925623;7395.622072;8290.080867;8998.1578;9736.315855;750.8410367;1580.668277;2165.775314;2849.900657;3477.744566
        Hydraulique;31.0;67.0;138.0;244.0;334.0;425.0;517.0;602.0;668.0;726.0;784.0;840.0;42.0;83.0;141.0;201.0;277.0;333.0;387.0;456.0;485.0;527.0;579.0;605.0;75.0;176.0;340.0;586.0;803.0;1047.0;1225.0;1423.0;1571.0;1689.0;1817.0;1938.0;256.0;435.0;594.0;772.0;1001.0;1178.0;1336.0;1452.0;1578.0;1670.0;1829.0;2062.0;214.0;499.0;680.0;802.0;958.0;1096.0;1243.0;1392.0;1537.0;1626.0;1704.0;1759.0;32.0;75.0;120.0;245.0;338.0;424.0;508.0;592.0;658.0;717.0;773.0;817.0;48.0;128.0;212.0;274.0;335.0;401.0;462.0;519.0;556.0;603.0;657.0;705.0;82.0;170.0;286.0;375.0;433.0;512.0;591.0;662.0;706.0;770.0;810.0;856.0;23.0;66.0;96.0;169.0;268.0;336.0;397.0;469.0;523.0;604.0;706.0;842.0;138.0;250.0;367.0;524.0;696.0;798.0;900.0;1014.0;1094.0;1162.0;1234.0;1441.0;120.0;218.0;328.0;475.0;706.0;865.0;1031.0;1161.0;1283.0;1415.0;1514.0;1601.0;105.0;217.0;349.0;494.0;623.0;761.0;893.0;997.0;1090.0;1192.0;1300.0;1412.0;81.0;160.0;292.0;464.0;626.0;789.0;964.0;1128.0;1255.0;1366.0;1483.0;1585.0;135.0;214.0;356.0;473.0;594.0;713.0;866.0;995.0;2489.6;2677.5;2808.4;2952.3;377.1;894.4;1490.9;1803.8;2018.4;2198.1;2453.0;2728.2;2940.2;3125.1;3273.5;3630.8;234.9;435.1;609.9;806.5;1012.6;1215.8;1438.2;1646.3;1775.0;1920.4;2013.0;2138.7;104.9;209.4;376.3;485.5;657.6;808.2;979.4;1151.0;1288.2;1400.0;1532.0;1816.0;215.7;492.6;977.9;1477.2;1703.5;1884.1;2137.2;2361.6;2529.8;2699.9;2850.7;2990.4;128.1;302.5;526.9;691.7;884.7;1072.9;1262.6;1441.7;1624.9;1786.5;1893.8;2032.9;169.9;349.0;571.1;850.0;1074.0;1277.3;1477.9;1664.0;1817.8;1979.773;2121.128;2281.51;123.756;244.091;372.473;535.2;685.091;861.599;1036.897;1199.856;1339.527;1466.199;1574.363;1662.228;111.586;214.643;366.078;539.858;694.921;842.564;1002.078;1154.754;1284.701;1409.4;1501.024;1564.712;76.252;147.985;358.415;634.341;828.421;1025.452;1217.901;1381.152;1541.088;1722.891;1872.794;1997.834;134.845;269.325;437.811;557.303;727.351;884.075;1046.094;1209.919;1328.747;1459.55;1560.83;1653.781;110.54;226.741;343.169;464.553;604.6;746.022;871.833;979.335;1063.532;1153.923;1219.039;1290.08672;91.03033306;165.5357924;294.8888916;409.9341823;534.4123818;660.7700582;786.849612;904.526931;982.7861686;1072.75686;1145.08425;1212.65241;61.52931104;132.0478053;200.5316844;276.9313238;346.0727874;405.2662495;466.6124399;516.2948581;558.3104805;609.0673098;646.0594087;679.3815223;30.17306268;56.55786552;94.07482366;144.884833;183.0101707;245.4648761;295.102408;334.3797646;380.1674106;419.6955467;478.3835645;515.7929731;39.60205214;81.49074853;142.1207424;200.5125922;269.729454;322.6141689;392.1520927;436.1502797;483.5676521;536.6004259;615.6005181;686.0511728;82.80302274;146.7702988;236.6988675;323.1823976;404.7591584;472.2140052;534.9033762;593.3336638;653.3771985;705.1851765;745.9388763;797.8664538;100.2980713;416.9169729;572.6825442;724.5170984;868.9990939
                 dont Turbinage de la STEP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;323.2;349.5;366.4;383.8;0.0;0.0;0.0;2.2;2.2;5.2;40.9;72.9;102.6;136.7;152.9;163.0;8.5;14.8;14.8;31.7;45.9;61.6;82.5;92.1;99.0;113.1;125.6;133.3;2.8;11.3;14.4;18.8;29.8;39.5;55.3;80.9;108.4;136.7;161.0;185.0;22.8;38.8;59.3;79.8;88.9;91.3;95.7;109.2;124.7;145.6;171.3;205.4;29.3;57.5;85.8;99.0;122.6;151.6;182.3;216.0;259.5;309.8;349.4;395.5;29.7;57.6;95.7;123.5;151.3;187.3;233.5;263.0;286.4;325.14;357.706;396.217;38.851;72.724;104.241;131.3;157.776;198.796;238.302;275.479;310.604;341.265;373.716;406.51;34.075;66.889;97.804;124.925;155.143;180.33;210.916;242.503;269.675;300.59;338.239;379.959;47.197;86.85;113.737;137.079;153.186;176.293;198.796;208.172;223.676;247.521;278.04;304.391;33.344;61.529;92.178;122.178;149.044;173.949;203.899;239.738;271.099;313.55;351.86;391.0;37.128;72.586;108.78;153.177;195.65;226.956;260.3;280.668;313.41;349.435;382.399;422.44956;39.42085;67.86793;101.68304;129.82133;163.66012;193.97476;233.1968;261.57238;289.65422;314.72918;354.64126;394.34523;41.7849;73.55007;116.1997;155.35225;188.32271;208.28448;228.52495;246.66852;266.79062;291.96627;311.71171;329.16973;11.27002;25.82715;38.37226;51.74427;59.15976;70.78651;81.53463;93.02379;101.74389;121.56465;140.97229;162.76278;23.23938;47.67462;75.0799;100.85013;127.60308;145.84181;166.832;179.83675;187.99448;197.08323;210.29855;229.67956;55.8368975;101.7115538;159.2359025;198.3252625;234.51732;259.853475;277.0056638;302.16581;331.3594388;349.5547288;367.4014188;395.1753888;25.92217875;54.74234375;77.4365825;108.33157;134.9392975
        Thermique (y compris ABM);722.0;1373.0;2017.0;2673.0;3333.0;4010.0;4750.0;5479.0;6258.0;7055.0;7802.0;8614.0;843.0;1605.0;2385.0;3158.0;3907.0;4716.0;5568.0;6373.0;7226.0;8093.0;8906.0;8993.0;823.0;1560.0;2278.0;2889.0;3549.0;4221.0;5004.0;5703.0;6482.0;7319.0;8090.0;8906.0;692.0;1360.0;2160.0;2900.0;3652.0;4459.0;5328.0;6210.0;6868.0;7254.0;7632.0;7970.0;329.0;543.0;946.0;1316.0;1852.0;2311.0;2743.0;3165.0;3614.0;3997.0;4449.0;4998.0;513.0;1001.0;1463.0;1888.0;2395.0;2828.0;3376.0;3862.0;4300.0;4745.0;5174.0;5651.0;415.0;780.0;1142.0;1415.0;1746.0;2012.0;2538.0;2967.0;3363.0;3757.0;4110.0;4333.0;242.0;354.0;469.0;671.0;920.0;1252.0;1640.0;1939.0;2221.0;2489.0;2740.0;3047.0;418.0;690.0;914.0;1082.0;1327.0;1592.0;1997.0;2447.0;2824.0;3182.0;3444.0;3680.0;242.0;434.0;675.0;939.0;1237.0;1639.0;2084.0;2538.0;3039.0;3542.0;3967.0;4321.0;331.0;586.0;966.0;1339.0;1656.0;2017.0;2483.0;2936.0;3405.0;3850.0;4212.0;4648.0;478.0;934.0;1446.0;1796.0;2212.0;2636.0;3155.0;3642.0;4075.0;4611.0;5041.0;5509.0;465.0;939.0;1379.0;1799.0;2269.0;2711.0;3269.0;3683.0;4131.0;4478.0;4789.0;5069.0;323.0;665.0;992.0;1284.0;1747.0;2202.0;2693.0;3150.0;3400.1;3981.3;4422.5;4850.4;362.1;632.7;902.2;1299.0;1781.0;2351.2;3180.0;3945.0;4655.0;5363.0;5913.7;6409.8;590.9;1159.5;1818.0;2366.1;2905.8;3692.0;4489.8;5268.9;6155.6;7095.2;7961.5;8852.5;819.5;1629.5;2436.4;3285.5;4179.8;5163.7;6256.7;7327.8;8200.9;9070.3;9954.2;10790.5;866.3;1539.1;2193.0;2892.4;3677.5;4534.1;5533.2;6475.2;7366.3;8280.7;9060.9;9905.3;804.1;1415.8;2033.5;2679.3;3540.8;4119.8;4820.4;5384.3;5960.0;6693.1;7293.1;7754.6;486.3;888.0;1430.7;1955.3;2622.3;3457.0;4296.3;4982.0;5680.7;6393.77;7033.758;7626.313;618.137;1256.088;1800.361;2309.3;2853.241;3393.351;4141.187;4959.384;5760.274;6679.548;7549.849;8278.526;703.905;1279.201;1753.266;2415.866;3063.248;3726.368;4610.84;5507.148;6168.219;7137.238;7996.568;8737.992;855.494;1688.079;2184.124;2712.076;3379.458;4040.196;4810.134;5598.041;6289.05;7067.375;7750.703;8442.781;612.498;1123.99;1599.61;1916.522;2430.485;2918.189;3565.534;4129.053;4838.225;5624.773;6310.527;6899.978;592.252;1127.918;1532.636;1706.912164;1959.325164;2428.730727;3082.832339;3688.999949;4291.812804;4761.641318;5402.031278;5980.862171;502.9092527;999.8047828;1427.485938;1974.299643;2347.262502;2851.437989;3522.263379;4246.769014;4845.562623;5373.70979;6062.434081;6839.562491;658.7825434;1346.687234;2115.217374;2713.846025;3425.958632;4251.378317;5026.276611;5843.288437;6507.75159;7333.330091;8053.344526;8681.326562;645.0827949;1333.398394;2056.064687;2637.159662;3276.528737;3983.573531;4694.127593;5430.022538;5981.612354;6679.343705;7280.344385;7934.420651;622.3980432;1223.191761;1738.55918;2234.765033;2870.540556;3485.165999;4329.145754;5084.961781;5767.117842;6464.268344;7093.94909;7812.233174;590.3293722;1252.574815;1875.336852;2425.333258;3052.313944;3684.769323;4506.692195;5329.023995;6122.426374;6893.067415;7502.073739;8144.886043;589.6544122;1047.000933;1393.465708;1860.955786;2271.81447
        Eolienne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;2.0;0.0;1.0;3.0;4.0;6.0;7.0;9.0;10.0;11.0;12.0;12.0;13.0;1.0;3.0;4.0;5.0;6.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;1.0;2.0;3.0;4.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;10.0;10.0;12.0;13.0;2.0;3.0;4.0;5.0;7.0;8.0;10.0;11.0;12.0;13.0;14.0;15.0;1.0;2.0;3.0;4.0;5.0;6.0;6.0;7.0;7.0;8.0;9.0;9.0;0.0;1.0;4.0;10.0;22.0;35.0;55.0;69.0;74.9;75.3;79.1;110.3;24.7;57.5;86.6;110.1;147.7;177.8;208.9;238.4;271.8;295.9;326.9;365.6;34.6;73.8;99.4;133.9;213.3;208.0;309.3;349.4;297.5;346.9;386.1;416.3;43.8;87.9;145.6;205.4;264.9;320.2;374.7;423.0;469.6;509.7;551.3;582.0;51.6;98.7;170.7;228.2;281.9;344.5;397.8;455.7;509.3;546.0;598.4;660.4;52.4;103.6;167.2;218.5;285.6;327.9;377.2;427.1;454.0;507.3;552.2;594.2;53.8;116.7;152.7;199.8;259.6;318.1;357.9;409.0;455.7;484.875;535.515;583.851;47.094;109.327;150.018;190.9;246.78;303.759;362.427;420.268;474.223;519.969;566.543;621.005;36.455;79.072;132.997;180.569;240.744;298.858;349.757;402.589;463.596;520.647;558.549;613.61;41.841;75.677;131.855;186.13;238.337;285.964;331.976;387.118;435.225;474.605;512.447;549.608;46.609;92.894;148.958;198.906;256.587;298.97;351.139;404.776;440.319;479.467;543.056;599.153;36.302;79.569;132.425;189.382;242.9;293.891;351.796;402.577;454.954;504.954;546.51889;591.69777;49.880768;97.713161;145.547933;194.088565;253.677914;303.061022;364.352024;407.082778;440.857125;508.023143;553.475168;606.761388;66.375259;121.530868;168.984985;218.982876;273.411751;322.855366;382.32665;422.890828;463.999577;500.876282;532.729566;573.518342;42.342072;93.709367;130.323964;168.438835;200.36121;247.023336;287.219651;331.008823;369.785028;423.243667;462.231479;491.145812;50.235636;107.93555;166.993911;215.589766;271.467335;330.06209;379.861089;426.238176;467.613636;512.285011;548.181407;595.744642;46.909012;76.123352;134.133413;187.806018;232.733826;273.539854;321.513843;373.770227;419.67629;469.584011;506.858984;534.830308;43.663274;80.905324;144.202185;188.147851;238.198634
    STEP Energie absorbée pour le pompage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-422.0;-456.7;-479.7;-504.8;0.0;0.0;0.0;-2.6;-2.6;-5.1;-51.6;-95.0;-134.4;-180.7;-203.4;-218.4;-10.8;-20.6;-20.6;-42.4;-61.0;-82.2;-110.0;-123.8;-133.1;-151.4;-168.8;-180.6;-4.3;-15.4;-20.9;-27.1;-42.1;-45.5;-76.0;-109.7;-145.1;-182.4;-215.6;-248.3;-30.9;-52.5;-79.9;-107.6;-119.9;-123.5;-129.3;-146.9;-167.7;-195.6;-228.9;-274.2;-39.8;-77.4;-114.8;-132.2;-161.9;-198.0;-238.1;-278.3;-335.6;-402.8;-457.2;-518.9;-41.8;-80.4;-121.1;-158.2;-193.3;-231.4;-252.4;-279.0;-294.3;-333.073;-373.122;-423.17;-52.887;-96.857;-138.982;-173.1;-207.087;-259.326;-308.326;-355.739;-401.464;-442.232;-485.085;-529.223;-45.708;-89.841;-130.519;-167.104;-207.76;-241.478;-282.322;-324.722;-363.102;-404.303;-453.955;-509.845;-64.877;-120.608;-156.066;-182.099;-203.526;-233.061;-262.278;-275.525;-295.13;-327.492;-369.585;-405.565;-45.822;-84.212;-125.092;-166.676;-200.237;-233.127;-272.46;-319.747;-361.311;-420.795;-473.36;-527.284;-50.637;-100.242;-148.323;-207.869;-266.882;-309.03626;-353.69526;-382.65826;-425.98826;-475.43426;-521.01926;-577.2182;-55.06825;-94.3346;-140.0865;-179.42895;-225.6364;-266.66491;-320.94447;-358.87075;-397.84409;-432.30635;-486.44368;-541.46104;-57.74929;-102.75624;-161.13146;-215.28814;-261.83556;-289.94441;-317.04665;-343.16623;-370.76666;-406.49134;-434.11898;-459.18705;-14.91989;-36.36193;-53.57273;-72.83549;-83.447783;-100.57204;-115.84572;-131.93278;-144.78042;-171.36428;-198.53641;-229.30107;-32.37026;-66.75348;-105.66628;-141.75154;-185.9378368;-228.536415;-275.8867838;-304.2366288;-336.686755;-376.1082138;-432.5824625;-501.7232738;-74.32389375;-135.9144305;-211.1843988;-262.6093075;-312.23372;-348.4704388;-371.5324288;-406.97273;-446.06033;-468.8524525;-494.3621238;-531.9545938;-33.9440025;-70.9693425;-95.5672825;-135.8116563;-171.4132288
