,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1960.0,1961.0,1962.0,1963.0,1964.0,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0
Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56 114,61 507,67 515,66 823,72 717,75 777,71 119,69236,69041,71167,67861.0,75835.0,82303.0,77404.0,83669.0,85313.0,87962.0,92511.0,91041.0,87202.0,,,,,
Transbordement ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 062,11 270,20 196,22 263,15 457,25200.421,30923.262,29184.94,30805.413,,,,,,,,,,,
Trafic commercial ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56 114,61 507,67 515,66 823,72 717,67 715,59 849,72 016,73 822,76 865,75471.286,84145.735,78419.784,85691.01,,,,,,,,,,,
Importation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 759,34 134,37 690,36 990,41 581,41 557,39 508,43113,43779,45358,41605.0,45792.0,50092.0,48260.0,47722.0,50018.0,53764.0,56144.0,54842.0,56166.0,,,,,
Exportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 355,27 373,29 825,29 833,31 136,26 158,20 341,26123,25261,25808,26256.0,26227.0,28328.0,25469.0,32428.0,32162.0,31098.0,33450.0,33087.0,26976.0,,,,,
